encoding,iteration,n_value,episode,seed,total_reward,final_reward,steps,epsilon,q_state_count,success,converged
numerical,0,5,1,1,-30.0,-40.0,64,0.4,14,False,False
numerical,0,5,2,1,-30.0,-40.0,44,0.396,16,False,False
numerical,0,5,3,1,10.0,-40.0,30,0.39204,26,False,False
numerical,0,5,4,1,-30.0,-40.0,22,0.3881196,33,False,False
numerical,0,5,5,1,-30.0,-40.0,7,0.384238404,35,False,False
numerical,0,5,6,1,-30.0,-40.0,33,0.38039601996,35,False,False
numerical,0,5,7,1,30.0,-40.0,48,0.3765920597604,49,False,False
numerical,0,5,8,1,-30.0,-40.0,23,0.372826139162796,49,False,False
numerical,0,5,9,1,-30.0,-40.0,15,0.36909787777116804,49,False,False
numerical,0,5,10,1,10.0,-40.0,70,0.36540689899345635,51,False,False
numerical,0,5,11,1,-30.0,-40.0,44,0.36175283000352176,51,False,False
numerical,0,5,12,1,30.0,-40.0,114,0.35813530170348656,64,False,False
numerical,0,5,13,1,-30.0,-40.0,17,0.3545539486864517,64,False,False
numerical,0,5,14,1,10.0,-40.0,20,0.35100840919958715,66,False,False
numerical,0,5,15,1,10.0,-40.0,50,0.34749832510759127,68,False,False
numerical,0,5,16,1,30.0,-40.0,55,0.34402334185651534,69,False,False
numerical,0,5,17,1,10.0,-40.0,28,0.3405831084379502,69,False,False
numerical,0,5,18,1,30.0,-40.0,66,0.33717727735357067,69,False,False
numerical,0,5,19,1,30.0,-40.0,67,0.33380550458003494,76,False,False
numerical,0,5,20,1,30.0,-40.0,81,0.33046744953423457,84,False,False
numerical,0,5,21,1,10.0,-40.0,30,0.32716277503889224,84,False,False
numerical,0,5,22,1,-30.0,-40.0,9,0.3238911472885033,84,False,False
numerical,0,5,23,1,30.0,-40.0,46,0.3206522358156183,86,False,False
numerical,0,5,24,1,10.0,-40.0,17,0.31744571345746214,86,False,False
numerical,0,5,25,1,30.0,-40.0,16,0.3142712563228875,86,False,False
numerical,0,5,26,1,30.0,-40.0,51,0.3111285437596586,87,False,False
numerical,0,5,27,1,30.0,-40.0,31,0.308017258322062,87,False,False
numerical,0,5,28,1,30.0,-40.0,64,0.3049370857388414,89,False,False
numerical,0,5,29,1,10.0,-40.0,26,0.30188771488145294,89,False,False
numerical,0,5,30,1,30.0,-40.0,48,0.2988688377326384,90,False,False
numerical,0,5,31,1,10.0,-40.0,46,0.295880149355312,92,False,False
numerical,0,5,32,1,30.0,-40.0,35,0.2929213478617589,92,False,False
numerical,0,5,33,1,-30.0,-40.0,23,0.2899921343831413,92,False,False
numerical,0,5,34,1,-30.0,-40.0,27,0.2870922130393099,92,False,False
numerical,0,5,35,1,30.0,-40.0,77,0.2842212909089168,92,False,False
numerical,0,5,36,1,10.0,-40.0,29,0.28137907799982764,92,False,False
numerical,0,5,37,1,30.0,-40.0,70,0.27856528721982937,92,False,False
numerical,0,5,38,1,200.0,110.0,126,0.2757796343476311,104,True,False
numerical,0,5,39,1,30.0,-40.0,38,0.27302183800415475,104,False,False
numerical,0,5,40,1,200.0,110.0,73,0.2702916196241132,105,True,False
numerical,0,5,41,1,30.0,-40.0,61,0.26758870342787205,106,False,False
numerical,0,5,42,1,30.0,-40.0,47,0.2649128163935933,107,False,False
numerical,0,5,43,1,30.0,-40.0,21,0.2622636882296574,107,False,False
numerical,0,5,44,1,200.0,110.0,60,0.2596410513473608,107,True,False
numerical,0,5,45,1,10.0,-40.0,10,0.25704464083388723,107,False,False
numerical,0,5,46,1,30.0,-40.0,40,0.25447419442554836,107,False,False
numerical,0,5,47,1,180.0,110.0,38,0.2519294524812929,107,True,False
numerical,0,5,48,1,260.0,110.0,51,0.24941015795647997,112,True,False
numerical,0,5,49,1,30.0,-40.0,19,0.24691605637691516,112,False,False
numerical,0,5,50,1,-30.0,-40.0,5,0.24444689581314602,112,False,False
numerical,0,5,51,1,180.0,110.0,27,0.24200242685501455,112,True,False
numerical,0,5,52,1,30.0,-40.0,28,0.2395824025864644,112,False,False
numerical,0,5,53,1,200.0,110.0,33,0.23718657856059977,112,True,False
numerical,0,5,54,1,220.0,110.0,57,0.23481471277499377,112,True,False
numerical,0,5,55,1,260.0,110.0,53,0.23246656564724383,112,True,False
numerical,0,5,56,1,200.0,110.0,41,0.2301418999907714,112,True,False
numerical,0,5,57,1,10.0,-40.0,16,0.22784048099086368,112,False,False
numerical,0,5,58,1,180.0,110.0,58,0.22556207618095503,112,True,False
numerical,0,5,59,1,200.0,110.0,31,0.22330645541914548,112,True,False
numerical,0,5,60,1,260.0,110.0,38,0.22107339086495403,112,True,False
numerical,0,5,61,1,220.0,110.0,33,0.2188626569563045,112,True,False
numerical,0,5,62,1,10.0,-40.0,10,0.21667403038674146,112,False,False
numerical,0,5,63,1,200.0,110.0,33,0.21450729008287406,112,True,False
numerical,0,5,64,1,180.0,110.0,39,0.21236221718204532,112,True,False
numerical,0,5,65,1,30.0,-40.0,57,0.21023859501022485,112,False,False
numerical,0,5,66,1,240.0,110.0,41,0.2081362090601226,112,True,False
numerical,0,5,67,1,30.0,-40.0,23,0.20605484696952137,112,False,False
numerical,0,5,68,1,240.0,110.0,47,0.20399429849982614,112,True,False
numerical,0,5,69,1,200.0,110.0,37,0.20195435551482788,112,True,False
numerical,0,5,70,1,240.0,110.0,39,0.1999348119596796,112,True,False
numerical,0,5,71,1,240.0,110.0,35,0.19793546384008281,113,True,False
numerical,0,5,72,1,10.0,-40.0,15,0.195956109201682,113,False,False
numerical,0,5,73,1,-30.0,-40.0,7,0.19399654810966518,113,False,False
numerical,0,5,74,1,180.0,110.0,26,0.19205658262856853,113,True,False
numerical,0,5,75,1,240.0,110.0,37,0.19013601680228284,113,True,False
numerical,0,5,76,1,220.0,110.0,39,0.18823465663426,113,True,False
numerical,0,5,77,1,260.0,110.0,37,0.18635231006791741,113,True,False
numerical,0,5,78,1,220.0,110.0,39,0.18448878696723825,113,True,False
numerical,0,5,79,1,200.0,110.0,33,0.18264389909756587,113,True,False
numerical,0,5,80,1,180.0,110.0,23,0.18081746010659022,113,True,False
numerical,0,5,81,1,220.0,110.0,29,0.1790092855055243,113,True,False
numerical,0,5,82,1,240.0,110.0,33,0.17721919265046907,113,True,False
numerical,0,5,83,1,240.0,110.0,50,0.17544700072396438,113,True,False
numerical,0,5,84,1,260.0,110.0,46,0.17369253071672475,113,True,False
numerical,0,5,85,1,10.0,-40.0,10,0.1719556054095575,113,False,False
numerical,0,5,86,1,220.0,110.0,36,0.17023604935546194,113,True,False
numerical,0,5,87,1,260.0,110.0,49,0.1685336888619073,113,True,False
numerical,0,5,88,1,10.0,-40.0,11,0.16684835197328823,113,False,False
numerical,0,5,89,1,200.0,110.0,33,0.16517986845355534,113,True,False
numerical,0,5,90,1,260.0,110.0,40,0.1635280697690198,113,True,False
numerical,0,5,91,1,-10.0,-40.0,13,0.1618927890713296,113,False,False
numerical,0,5,92,1,220.0,110.0,43,0.1602738611806163,113,True,False
numerical,0,5,93,1,240.0,110.0,49,0.15867112256881014,113,True,False
numerical,0,5,94,1,220.0,110.0,31,0.15708441134312204,113,True,False
numerical,0,5,95,1,10.0,-40.0,14,0.1555135672296908,113,False,False
numerical,0,5,96,1,240.0,110.0,35,0.15395843155739392,113,True,False
numerical,0,5,97,1,180.0,110.0,29,0.15241884724181998,113,True,False
numerical,0,5,98,1,180.0,110.0,31,0.15089465876940178,113,True,False
numerical,0,5,99,1,220.0,110.0,31,0.14938571218170776,113,True,False
numerical,0,5,100,1,260.0,110.0,41,0.1478918550598907,113,True,False
numerical,0,5,101,1,180.0,110.0,29,0.1464129365092918,113,True,False
numerical,0,5,102,1,240.0,110.0,40,0.1449488071441989,113,True,False
numerical,0,5,103,1,240.0,110.0,32,0.1434993190727569,113,True,False
numerical,0,5,104,1,240.0,110.0,29,0.14206432588202933,113,True,False
numerical,0,5,105,1,30.0,-40.0,23,0.14064368262320903,113,False,False
numerical,0,5,106,1,180.0,110.0,19,0.13923724579697694,113,True,False
numerical,0,5,107,1,220.0,110.0,31,0.13784487333900716,113,True,False
numerical,0,5,108,1,260.0,110.0,39,0.1364664246056171,113,True,False
numerical,0,5,109,1,200.0,110.0,29,0.13510176035956092,113,True,False
numerical,0,5,110,1,-30.0,-40.0,5,0.13375074275596532,113,False,False
numerical,0,5,111,1,220.0,110.0,29,0.13241323532840568,113,True,False
numerical,0,5,112,1,180.0,110.0,25,0.13108910297512164,113,True,False
numerical,0,5,113,1,200.0,110.0,35,0.12977821194537043,113,True,False
numerical,0,5,114,1,10.0,-40.0,14,0.12848042982591673,113,False,False
numerical,0,5,115,1,240.0,110.0,35,0.12719562552765756,113,True,False
numerical,0,5,116,1,260.0,110.0,35,0.125923669272381,113,True,False
numerical,0,5,117,1,260.0,110.0,43,0.12466443257965719,113,True,False
numerical,0,5,118,1,260.0,110.0,35,0.12341778825386061,113,True,False
numerical,0,5,119,1,200.0,110.0,35,0.12218361037132201,113,True,False
numerical,0,5,120,1,220.0,110.0,33,0.12096177426760879,113,True,False
numerical,0,5,121,1,30.0,-40.0,21,0.1197521565249327,113,False,False
numerical,0,5,122,1,200.0,110.0,31,0.11855463495968338,113,True,False
numerical,0,5,123,1,260.0,110.0,35,0.11736908861008655,113,True,False
numerical,0,5,124,1,180.0,110.0,21,0.11619539772398568,113,True,False
numerical,0,5,125,1,30.0,-40.0,23,0.11503344374674583,113,False,False
numerical,0,5,126,1,90.0,-40.0,42,0.11388310930927838,113,False,False
numerical,0,5,127,1,200.0,110.0,25,0.11274427821618559,113,True,False
numerical,0,5,128,1,240.0,110.0,31,0.11161683543402373,113,True,False
numerical,0,5,129,1,220.0,110.0,33,0.11050066707968349,113,True,False
numerical,0,5,130,1,260.0,110.0,38,0.10939566040888665,113,True,False
numerical,0,5,131,1,260.0,110.0,44,0.10830170380479778,113,True,False
numerical,0,5,132,1,-30.0,-40.0,7,0.10721868676674981,113,False,False
numerical,0,5,133,1,220.0,110.0,29,0.10614649989908231,113,True,False
numerical,0,5,134,1,200.0,110.0,33,0.1050850349000915,113,True,False
numerical,0,5,135,1,30.0,-40.0,20,0.10403418455109058,113,False,False
numerical,0,5,136,1,240.0,110.0,29,0.10299384270557967,113,True,False
numerical,0,5,137,1,260.0,110.0,35,0.10196390427852386,113,True,False
numerical,0,5,138,1,260.0,110.0,43,0.10094426523573863,113,True,False
numerical,0,5,139,1,30.0,-40.0,22,0.09993482258338124,113,False,False
numerical,0,5,140,1,260.0,110.0,42,0.09893547435754743,114,True,False
numerical,0,5,141,1,260.0,110.0,37,0.09794611961397195,114,True,False
numerical,0,5,142,1,180.0,110.0,29,0.09696665841783224,114,True,False
numerical,0,5,143,1,180.0,110.0,31,0.09599699183365391,114,True,False
numerical,0,5,144,1,30.0,-40.0,19,0.09503702191531738,114,False,False
numerical,0,5,145,1,200.0,110.0,25,0.0940866516961642,114,True,False
numerical,0,5,146,1,260.0,110.0,33,0.09314578517920256,114,True,False
numerical,0,5,147,1,240.0,110.0,29,0.09221432732741054,114,True,False
numerical,0,5,148,1,220.0,110.0,29,0.09129218405413643,114,True,False
numerical,0,5,149,1,220.0,110.0,29,0.09037926221359506,114,True,False
numerical,0,5,150,1,220.0,110.0,39,0.0894754695914591,114,True,False
numerical,0,5,151,1,260.0,110.0,44,0.08858071489554452,114,True,False
numerical,0,5,152,1,180.0,110.0,25,0.08769490774658907,114,True,False
numerical,0,5,153,1,220.0,110.0,31,0.08681795866912317,114,True,False
numerical,0,5,154,1,240.0,110.0,27,0.08594977908243194,114,True,False
numerical,0,5,155,1,220.0,110.0,28,0.08509028129160762,114,True,False
numerical,0,5,156,1,260.0,110.0,44,0.08423937847869153,114,True,False
numerical,0,5,157,1,260.0,110.0,37,0.08339698469390462,114,True,False
numerical,0,5,158,1,260.0,110.0,43,0.08256301484696557,114,True,False
numerical,0,5,159,1,220.0,110.0,27,0.08173738469849591,114,True,False
numerical,0,5,160,1,260.0,110.0,33,0.08092001085151095,114,True,False
numerical,0,5,161,1,180.0,110.0,23,0.08011081074299584,114,True,False
numerical,0,5,162,1,240.0,110.0,35,0.07930970263556587,114,True,False
numerical,0,5,163,1,200.0,110.0,25,0.07851660560921021,114,True,False
numerical,0,5,164,1,200.0,110.0,26,0.0777314395531181,114,True,True
