step,action,reward,episode_return,x,y,vx,vy,angle,angular_velocity,left_contact,right_contact,corridor,hover,controlled_descent,target_zone,safe_landing_angle,both_contact,successful_landing,successful_protocol,task_failed,monitor_progress,monitor_state
41,2,1.8943718353564918,66.42735124278093,-0.0853051170706749,1.0095247030258179,0.0016360830049961805,-0.17945419251918793,-0.1459759920835495,-0.022150354459881783,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_13076),[0+1])),[_13076=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_13076),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
42,2,2.51467080859116,68.94202205137209,-0.0851525291800499,1.006085991859436,0.01623423770070076,-0.15292467176914215,-0.1469462811946869,-0.01940591260790825,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_8458),[0+1])),[_8458=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_8458),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
43,2,2.0636103258899654,71.00563237726206,-0.08488035202026367,1.003183364868164,0.02815030887722969,-0.12909261882305145,-0.14788314700126648,-0.018737375736236572,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_4148),[0+1])),[_4148=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_4148),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
44,2,2.1496570236121046,73.15528940087417,-0.08462686836719513,1.0008225440979004,0.026895374059677124,-0.10507474094629288,-0.14942429959774017,-0.030822956934571266,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_13076),[0+1])),[_13076=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_13076),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
45,1,-2.0104207587938547,71.14486864208031,-0.08444690704345703,0.9978880286216736,0.017623087391257286,-0.13039132952690125,-0.1490531712770462,0.00742288026958704,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(app(gen([h],_8570),[0+1]),[_8570=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_8570),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
46,2,1.4403152729274609,72.58518391500778,-0.08402528613805771,0.995405375957489,0.04117054492235184,-0.11024091392755508,-0.14805839955806732,0.0198953989893198,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,1.0,"@(app(gen([h],_4834),[1+1]),[_4834=guarded(var(h)<2,star(waiting_for_hover:eps)*((hover_match:eps)*app(gen([h],_4834),[var(h)+1])),app(gen([],star(waiting_for_hover:eps)*(hover_match:eps)*app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])),[]))])"
47,2,58.15550074080244,130.7406846558102,-0.08365020900964737,0.9934284090995789,0.0372210331261158,-0.08784176409244537,-0.14778050780296326,0.005557748023420572,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,3.0,"app(gen([],star(waiting_for_descent:eps)*(controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1),[])"
48,0,-2.2126241449789035,128.52806051083132,-0.0832752212882042,0.9908512234687805,0.0372210256755352,-0.11450843513011932,-0.147502601146698,0.005557767115533352,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
49,0,-2.2118292917570272,126.3162312190743,-0.08290024101734161,0.9876741766929626,0.037221021950244904,-0.14117510616779327,-0.14722470939159393,0.0055577512830495834,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
50,0,-2.184699724761032,124.13153149431326,-0.08252525329589844,0.9838972091674805,0.037221021950244904,-0.16784177720546722,-0.14694681763648987,0.005557752680033445,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
51,0,-2.144722760165081,121.98680873414818,-0.08215026557445526,0.9795200228691101,0.037221021950244904,-0.19450846314430237,-0.1466689258813858,0.005557754077017307,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
52,0,-2.0978600507798433,119.88894868336834,-0.08177518844604492,0.9745429754257202,0.037221021950244904,-0.2211751490831375,-0.14639103412628174,0.005557795520871878,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
53,0,-2.046927014636708,117.84202166873163,-0.08140020072460175,0.9689659476280212,0.037221021950244904,-0.24784180521965027,-0.14611315727233887,0.005557812284678221,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
54,0,-1.9934604084982936,115.84856126023334,-0.08102522045373917,0.9627888798713684,0.037221018224954605,-0.2745085060596466,-0.1458352655172348,0.005557833705097437,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
55,0,-1.938354083606015,113.91020717662732,-0.08065023273229599,0.9560118317604065,0.03722101449966431,-0.30117517709732056,-0.14555738866329193,0.005557879339903593,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
56,0,-1.8821281024093253,112.028079074218,-0.08027525246143341,0.9486348032951355,0.03722101449966431,-0.3278418481349945,-0.14527951180934906,0.00555782113224268,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
57,0,-1.8251122048726245,110.20296686934537,-0.07990016788244247,0.9406578540802002,0.03722101449966431,-0.35450851917266846,-0.145001620054245,0.005557859782129526,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
58,0,-1.7675027641040515,108.43546410524132,-0.0795251876115799,0.9320806860923767,0.03722101449966431,-0.3811751902103424,-0.14472372829914093,0.005557856988161802,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
59,0,-1.7095163186862123,106.72594778655511,-0.07915019989013672,0.9229036569595337,0.03722101449966431,-0.40784186124801636,-0.14444583654403687,0.005557910539209843,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
60,1,-1.3481478151795716,105.37779997137554,-0.07884807884693146,0.9131408333778381,0.028080474585294724,-0.433696448802948,-0.14231231808662415,0.04267032444477081,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
61,0,-1.413082418815236,103.9647175525603,-0.07854585349559784,0.9027780890464783,0.028080392628908157,-0.4603634774684906,-0.14017878472805023,0.04267030954360962,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
62,1,-1.0320536383070464,102.93266391425325,-0.07833214104175568,0.8918283581733704,0.016981959342956543,-0.4862455725669861,-0.13580310344696045,0.08751404285430908,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
63,1,-0.7591609476520762,102.17350296660118,-0.07820053398609161,0.8803004622459412,0.006646259222179651,-0.5117703080177307,-0.12931808829307556,0.1297001987695694,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
64,0,-0.8092167850245744,101.3642861815766,-0.07806892693042755,0.8681731224060059,0.006645564921200275,-0.538440465927124,-0.12283310294151306,0.12969979643821716,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
65,0,-0.749642590372531,100.61464359120407,-0.07793722301721573,0.855446457862854,0.006644903216511011,-0.5651105642318726,-0.11634808033704758,0.1297004520893097,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
66,1,-0.4100874033460673,100.204556187858,-0.07787837833166122,0.8421444296836853,-0.0025496429298073053,-0.5905640125274658,-0.10798081010580063,0.1673453152179718,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
67,0,-0.4458535658362166,99.75870262202179,-0.07781963050365448,0.8282434344291687,-0.0025506229139864445,-0.6172364354133606,-0.09961359947919846,0.16734449565410614,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
68,0,-0.3864246659576054,99.37227795606418,-0.07776089012622833,0.8137434720993042,-0.0025515297893434763,-0.6439089179039001,-0.09124640375375748,0.1673436462879181,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
69,1,-0.08533738225912543,99.28694057380505,-0.07778024673461914,0.7986611723899841,-0.012400145642459393,-0.6697240471839905,-0.08088573068380356,0.20721344649791718,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
70,3,-0.3400153615791328,98.94692521222592,-0.07771062850952148,0.7829764485359192,-0.0012362096458673477,-0.696677565574646,-0.07276225835084915,0.1624697893857956,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
71,3,-0.5876583138088722,98.35926689841705,-0.07755155861377716,0.766673743724823,0.009980814531445503,-0.7242810726165771,-0.06690502166748047,0.11714502424001694,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
72,2,5.618396156067814,103.97766305448486,-0.07744979858398438,0.7512379884719849,0.004823537077754736,-0.6858051419258118,-0.06161505728960037,0.10579942166805267,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
73,2,5.789540451714783,109.76720350619965,-0.07722844928503036,0.7367268800735474,0.016520792618393898,-0.644723653793335,-0.05606268718838692,0.11104712635278702,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
74,3,-0.8759798875635159,108.89122361863613,-0.07693586498498917,0.7216096520423889,0.02546270191669464,-0.6717339754104614,-0.05230555683374405,0.07514273375272751,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
75,2,1.9949722614437178,110.88619588007985,-0.07657670974731445,0.7065895795822144,0.03191550448536873,-0.667428195476532,-0.048353828489780426,0.07903490215539932,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
76,2,1.8847334766346193,112.77092935671448,-0.07624168694019318,0.6916397213935852,0.029714930802583694,-0.6643170714378357,-0.04461377486586571,0.07480110228061676,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
77,2,2.5455810606909326,115.31651041740541,-0.07578124850988388,0.6769201755523682,0.04178253561258316,-0.6540777087211609,-0.04040875658392906,0.08410028368234634,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
78,2,2.148892151099358,117.46540256850477,-0.07527294009923935,0.6623343825340271,0.046448443084955215,-0.6481457948684692,-0.03607357665896416,0.08670336753129959,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
79,2,4.0689083220957345,121.53431089060051,-0.07485189288854599,0.648321270942688,0.0382581427693367,-0.6227155923843384,-0.0322728157043457,0.07601530849933624,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
80,2,5.081743782770343,126.61605467337085,-0.0743381530046463,0.6351479887962341,0.047233592718839645,-0.5853996276855469,-0.028187504038214684,0.08170618116855621,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
81,2,1.8855907382498855,128.50164541162073,-0.0739813819527626,0.6220771074295044,0.03234272450208664,-0.5808677673339844,-0.02488883025944233,0.06597336381673813,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
82,2,4.679885609113936,133.18153102073467,-0.07369308173656464,0.6097803711891174,0.025911331176757812,-0.5464738011360168,-0.022013330832123756,0.057510100305080414,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,3.0,star(waiting_for_descent:eps)*((controlled_descent_match:eps)*star(waiting_for_landing:eps)*(safe_landing_match:eps)*1)
83,3,38.624440803008255,171.80597182374294,-0.0733216255903244,0.5968871712684631,0.03635365515947342,-0.5730206370353699,-0.02122754044830799,0.015715720131993294,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
84,0,-1.2393382184771724,170.56663360526576,-0.072950080037117,0.5833939909934998,0.03635365143418312,-0.5996873378753662,-0.020441755652427673,0.01571572758257389,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
85,3,-1.5548325861538206,169.01180101911194,-0.0724949836730957,0.5692864060401917,0.046850550919771194,-0.627021074295044,-0.02176285907626152,-0.026422148570418358,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
86,3,-1.7108574365362432,167.3009435825757,-0.07195091247558594,0.5545700192451477,0.057998158037662506,-0.6541203856468201,-0.025319498032331467,-0.07113245129585266,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
87,1,-1.1368710371487925,166.16407254542693,-0.07150478661060333,0.5392623543739319,0.04572395607829094,-0.6803610324859619,-0.02641473151743412,-0.021904567256569862,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
88,1,-0.9853988044440729,165.17867374098287,-0.07113571465015411,0.523350179195404,0.0360495001077652,-0.7071912288665771,-0.025574825704097748,0.016798177734017372,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
89,2,3.6050860567792116,168.7837597977621,-0.07072553783655167,0.5079568028450012,0.04006098955869675,-0.6841338872909546,-0.024633221328258514,0.018832076340913773,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
90,2,4.9643732844111925,173.74813308217327,-0.0702892318367958,0.4934062361717224,0.042671263217926025,-0.6466778516769409,-0.023680420592427254,0.019056102260947227,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
91,3,-1.3167795008375822,172.43135358133569,-0.06977758556604385,0.47826269268989563,0.052119262516498566,-0.6730623841285706,-0.024616632610559464,-0.018724488094449043,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
92,1,-0.9581683105086529,171.47318527082703,-0.06934633105993271,0.46251627802848816,0.04202909395098686,-0.6998211741447449,-0.02353363297879696,0.021660085767507553,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
93,2,3.9211840424813262,175.39436931330835,-0.06872625648975372,0.4473702311515808,0.06011419743299484,-0.6731275320053101,-0.021664997562766075,0.037372488528490067,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
94,2,5.400713800274741,180.79508311358308,-0.06797485053539276,0.43316882848739624,0.07273770123720169,-0.6311426162719727,-0.019292693585157394,0.047446124255657196,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
95,2,3.719172876737855,184.51425599032092,-0.06720228493213654,0.4195212423801422,0.07482993602752686,-0.6065315008163452,-0.016891270875930786,0.04802824556827545,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
96,2,1.827939413781661,186.34219540410257,-0.06632490456104279,0.4060159921646118,0.08486087620258331,-0.6002006530761719,-0.014043936505913734,0.05694674327969551,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
97,2,5.293518696443596,191.63571410054615,-0.06552114337682724,0.39341914653778076,0.07790325582027435,-0.5598410964012146,-0.01160327810794115,0.04881330206990242,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
98,2,1.594657339996641,193.2303714405428,-0.0648655891418457,0.3808899223804474,0.06380250304937363,-0.5568406581878662,-0.009872169233858585,0.0346219502389431,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
99,2,3.8050692427593136,197.0354406833021,-0.06423740088939667,0.36898013949394226,0.06122325733304024,-0.5293145775794983,-0.008305620402097702,0.031331371515989304,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
100,3,-1.6581312297855237,195.3773094535166,-0.06352481991052628,0.35646116733551025,0.07182289659976959,-0.5564037561416626,-0.008863039314746857,-0.011148522607982159,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
101,2,2.6588533496000624,198.03616280311667,-0.0627540573477745,0.34436488151550293,0.07740301638841629,-0.5376130938529968,-0.009179308079183102,-0.0063255405984818935,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
102,1,-1.0809213563202025,196.95524144679646,-0.062058258801698685,0.3316803276538849,0.0679841935634613,-0.5637531876564026,-0.007607580628246069,0.03143465891480446,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
103,2,4.439343093812664,201.39458454060912,-0.06126289442181587,0.31978607177734375,0.07751767337322235,-0.5286251306533813,-0.005607878789305687,0.03999364376068115,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
104,2,4.91227952141075,206.30686406201986,-0.060561466962099075,0.3087638318538666,0.06858251988887787,-0.4898712933063507,-0.004069067072123289,0.03077615797519684,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
105,0,-1.3347691735684322,204.9720948884514,-0.05986013263463974,0.2971416413784027,0.06858251988887787,-0.516538143157959,-0.002530247438699007,0.030776161700487137,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
106,2,3.1312327757853327,208.10332766423673,-0.059203051030635834,0.28600502014160156,0.0643647238612175,-0.49495917558670044,-0.0012054105754941702,0.026496872305870056,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
107,2,2.0928979224087216,210.19622558664545,-0.05856895446777344,0.2751334309577942,0.0621786005795002,-0.4831790328025818,9.677523848949932e-06,0.02430180087685585,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
108,2,2.6245450093060017,212.82077059595144,-0.057863522320985794,0.2647486925125122,0.06897750496864319,-0.4615474045276642,0.001554385875351727,0.03089423105120659,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
109,2,3.6888610615858513,216.50963165753728,-0.05730161815881729,0.25502902269363403,0.05529561638832092,-0.43198439478874207,0.0024410244077444077,0.017732713371515274,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
110,0,-1.716411575993618,214.79322008154367,-0.05673971027135849,0.24470944702625275,0.05529562383890152,-0.4586511552333832,0.0033276607282459736,0.01773272268474102,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
111,2,4.041695174107159,218.83491525565083,-0.056192778050899506,0.23517566919326782,0.05383998900651932,-0.4237236976623535,0.004158050753176212,0.01660800725221634,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
112,2,3.4315398954455647,222.26645515109638,-0.05563468858599663,0.22631408274173737,0.05490296334028244,-0.3938518762588501,0.005056734196841717,0.01797356829047203,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
113,0,-1.801131209199113,220.46532394189728,-0.05507650226354599,0.21685245633125305,0.05490295961499214,-0.4205186665058136,0.005955407861620188,0.01797351986169815,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
114,2,2.925139720246965,223.39046366214424,-0.054384708404541016,0.20800410211086273,0.06762973219156265,-0.3932651877403259,0.007494720164686441,0.03078610636293888,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
115,2,1.2240409836293622,224.6145046457736,-0.0537567138671875,0.1993141770362854,0.06152380630373955,-0.38622698187828064,0.008755823597311974,0.025222066789865494,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
116,2,2.0982301222300963,226.71273476800368,-0.05322828143835068,0.19097021222114563,0.052005935460329056,-0.3708464205265045,0.009581499733030796,0.01651330292224884,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
117,0,-1.8503192577061895,224.8624155102975,-0.05269985273480415,0.18202629685401917,0.05200592800974846,-0.397513210773468,0.010407173074781895,0.016513308510184288,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
118,2,2.1747608900483586,227.03717640034586,-0.05233411863446236,0.1734161227941513,0.03647945448756218,-0.3826756477355957,0.01051050703972578,0.002066338201984763,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,False,False,4.0,star(waiting_for_landing:eps)*((safe_landing_match:eps)*1)
