encoding,iteration,n_value,episode,seed,total_reward,final_reward,steps,epsilon,q_state_count,success,converged
numerical,0,5,1,0,-30.0,-40.0,8,0.4,8,False,False
numerical,0,5,2,0,-30.0,-40.0,14,0.396,12,False,False
numerical,0,5,3,0,-30.0,-40.0,11,0.39204,16,False,False
numerical,0,5,4,0,-30.0,-40.0,17,0.3881196,16,False,False
numerical,0,5,5,0,-30.0,-40.0,95,0.384238404,23,False,False
numerical,0,5,6,0,-30.0,-40.0,127,0.38039601996,24,False,False
numerical,0,5,7,0,10.0,-40.0,59,0.3765920597604,35,False,False
numerical,0,5,8,0,-30.0,-40.0,48,0.372826139162796,38,False,False
numerical,0,5,9,0,10.0,-40.0,44,0.36909787777116804,44,False,False
numerical,0,5,10,0,-30.0,-40.0,28,0.36540689899345635,44,False,False
numerical,0,5,11,0,-30.0,-40.0,7,0.36175283000352176,44,False,False
numerical,0,5,12,0,10.0,-40.0,29,0.35813530170348656,47,False,False
numerical,0,5,13,0,10.0,-40.0,23,0.3545539486864517,48,False,False
numerical,0,5,14,0,10.0,-40.0,40,0.35100840919958715,51,False,False
numerical,0,5,15,0,-30.0,-40.0,11,0.34749832510759127,51,False,False
numerical,0,5,16,0,10.0,-40.0,33,0.34402334185651534,51,False,False
numerical,0,5,17,0,70.0,0.0,200,0.3405831084379502,67,False,False
numerical,0,5,18,0,10.0,-40.0,26,0.33717727735357067,67,False,False
numerical,0,5,19,0,10.0,-40.0,33,0.33380550458003494,67,False,False
numerical,0,5,20,0,10.0,-40.0,19,0.33046744953423457,68,False,False
numerical,0,5,21,0,10.0,-40.0,41,0.32716277503889224,70,False,False
numerical,0,5,22,0,70.0,0.0,200,0.3238911472885033,78,False,False
numerical,0,5,23,0,10.0,-40.0,29,0.3206522358156183,79,False,False
numerical,0,5,24,0,-10.0,-40.0,19,0.31744571345746214,79,False,False
numerical,0,5,25,0,10.0,-40.0,22,0.3142712563228875,79,False,False
numerical,0,5,26,0,10.0,-40.0,40,0.3111285437596586,79,False,False
numerical,0,5,27,0,30.0,-40.0,96,0.308017258322062,85,False,False
numerical,0,5,28,0,30.0,-40.0,30,0.3049370857388414,86,False,False
numerical,0,5,29,0,30.0,-40.0,64,0.30188771488145294,86,False,False
numerical,0,5,30,0,10.0,-40.0,26,0.2988688377326384,86,False,False
numerical,0,5,31,0,110.0,0.0,200,0.295880149355312,93,False,False
numerical,0,5,32,0,10.0,-40.0,19,0.2929213478617589,93,False,False
numerical,0,5,33,0,180.0,110.0,31,0.2899921343831413,94,True,False
numerical,0,5,34,0,90.0,-40.0,98,0.2870922130393099,100,False,False
numerical,0,5,35,0,10.0,-40.0,24,0.2842212909089168,100,False,False
numerical,0,5,36,0,220.0,110.0,46,0.28137907799982764,101,True,False
numerical,0,5,37,0,30.0,-40.0,33,0.27856528721982937,101,False,False
numerical,0,5,38,0,30.0,-40.0,21,0.2757796343476311,102,False,False
numerical,0,5,39,0,10.0,-40.0,18,0.27302183800415475,102,False,False
numerical,0,5,40,0,10.0,-40.0,15,0.2702916196241132,102,False,False
numerical,0,5,41,0,10.0,-40.0,16,0.26758870342787205,102,False,False
numerical,0,5,42,0,180.0,110.0,31,0.2649128163935933,102,True,False
numerical,0,5,43,0,180.0,110.0,40,0.2622636882296574,102,True,False
numerical,0,5,44,0,180.0,110.0,36,0.2596410513473608,102,True,False
numerical,0,5,45,0,10.0,-40.0,27,0.25704464083388723,102,False,False
numerical,0,5,46,0,240.0,110.0,70,0.25447419442554836,103,True,False
numerical,0,5,47,0,10.0,-40.0,14,0.2519294524812929,103,False,False
numerical,0,5,48,0,240.0,110.0,81,0.24941015795647997,103,True,False
numerical,0,5,49,0,30.0,-40.0,30,0.24691605637691516,103,False,False
numerical,0,5,50,0,240.0,110.0,56,0.24444689581314602,103,True,False
numerical,0,5,51,0,10.0,-40.0,22,0.24200242685501455,103,False,False
numerical,0,5,52,0,200.0,110.0,35,0.2395824025864644,103,True,False
numerical,0,5,53,0,220.0,110.0,39,0.23718657856059977,103,True,False
numerical,0,5,54,0,260.0,110.0,49,0.23481471277499377,103,True,False
numerical,0,5,55,0,260.0,110.0,57,0.23246656564724383,103,True,False
numerical,0,5,56,0,260.0,110.0,50,0.2301418999907714,103,True,False
numerical,0,5,57,0,200.0,110.0,35,0.22784048099086368,103,True,False
numerical,0,5,58,0,10.0,-40.0,19,0.22556207618095503,103,False,False
numerical,0,5,59,0,10.0,-40.0,14,0.22330645541914548,103,False,False
numerical,0,5,60,0,240.0,110.0,43,0.22107339086495403,103,True,False
numerical,0,5,61,0,260.0,110.0,53,0.2188626569563045,103,True,False
numerical,0,5,62,0,30.0,-40.0,22,0.21667403038674146,103,False,False
numerical,0,5,63,0,240.0,110.0,60,0.21450729008287406,103,True,False
