encoding,iteration,n_value,episode,seed,total_reward,final_reward,steps,epsilon,q_state_count,success,converged
numerical,0,5,74,4,-30.0,-40.0,15,0.19205658262856853,106,False,False
numerical,0,5,75,4,220.0,110.0,33,0.19013601680228284,106,True,False
numerical,0,5,76,4,30.0,-40.0,27,0.18823465663426,106,False,False
numerical,0,5,77,4,180.0,110.0,37,0.18635231006791741,106,True,False
numerical,0,5,78,4,10.0,-40.0,14,0.18448878696723825,106,False,False
numerical,0,5,79,4,200.0,110.0,27,0.18264389909756587,106,True,False
numerical,0,5,80,4,200.0,110.0,32,0.18081746010659022,106,True,False
numerical,0,5,81,4,30.0,-40.0,28,0.1790092855055243,106,False,False
numerical,0,5,82,4,240.0,110.0,33,0.17721919265046907,106,True,False
numerical,0,5,83,4,180.0,110.0,25,0.17544700072396438,106,True,False
numerical,0,5,84,4,240.0,110.0,35,0.17369253071672475,106,True,False
numerical,0,5,85,4,-30.0,-40.0,7,0.1719556054095575,106,False,False
numerical,0,5,86,4,180.0,110.0,31,0.17023604935546194,106,True,False
numerical,0,5,87,4,-30.0,-40.0,5,0.1685336888619073,106,False,False
numerical,0,5,88,4,220.0,110.0,30,0.16684835197328823,106,True,False
numerical,0,5,89,4,220.0,110.0,36,0.16517986845355534,106,True,False
numerical,0,5,90,4,200.0,110.0,31,0.1635280697690198,106,True,False
numerical,0,5,91,4,260.0,110.0,52,0.1618927890713296,106,True,False
numerical,0,5,92,4,180.0,110.0,35,0.1602738611806163,106,True,False
numerical,0,5,93,4,260.0,110.0,38,0.15867112256881014,106,True,False
numerical,0,5,94,4,200.0,110.0,31,0.15708441134312204,106,True,False
numerical,0,5,95,4,260.0,110.0,42,0.1555135672296908,106,True,False
numerical,0,5,96,4,260.0,110.0,35,0.15395843155739392,106,True,False
numerical,0,5,97,4,180.0,110.0,31,0.15241884724181998,106,True,False
numerical,0,5,98,4,260.0,110.0,36,0.15089465876940178,106,True,False
numerical,0,5,99,4,180.0,110.0,25,0.14938571218170776,106,True,False
numerical,0,5,100,4,200.0,110.0,30,0.1478918550598907,106,True,False
numerical,0,5,101,4,220.0,110.0,35,0.1464129365092918,106,True,False
numerical,0,5,102,4,30.0,-40.0,22,0.1449488071441989,106,False,False
numerical,0,5,103,4,180.0,110.0,32,0.1434993190727569,106,True,False
numerical,0,5,104,4,180.0,110.0,29,0.14206432588202933,106,True,False
numerical,0,5,105,4,30.0,-40.0,25,0.14064368262320903,106,False,False
numerical,0,5,106,4,260.0,110.0,34,0.13923724579697694,106,True,False
numerical,0,5,107,4,200.0,110.0,26,0.13784487333900716,106,True,False
numerical,0,5,108,4,220.0,110.0,37,0.1364664246056171,106,True,False
numerical,0,5,109,4,180.0,110.0,30,0.13510176035956092,106,True,False
numerical,0,5,110,4,260.0,110.0,45,0.13375074275596532,106,True,False
numerical,0,5,111,4,260.0,110.0,36,0.13241323532840568,106,True,False
numerical,0,5,112,4,200.0,110.0,32,0.13108910297512164,106,True,False
numerical,0,5,113,4,260.0,110.0,38,0.12977821194537043,106,True,False
numerical,0,5,114,4,200.0,110.0,29,0.12848042982591673,106,True,False
numerical,0,5,115,4,-30.0,-40.0,5,0.12719562552765756,106,False,False
numerical,0,5,116,4,200.0,110.0,41,0.125923669272381,106,True,False
numerical,0,5,117,4,180.0,110.0,25,0.12466443257965719,106,True,False
numerical,0,5,118,4,260.0,110.0,42,0.12341778825386061,106,True,False
numerical,0,5,119,4,180.0,110.0,39,0.12218361037132201,106,True,False
numerical,0,5,120,4,220.0,110.0,30,0.12096177426760879,106,True,False
numerical,0,5,121,4,240.0,110.0,33,0.1197521565249327,106,True,False
numerical,0,5,122,4,220.0,110.0,32,0.11855463495968338,106,True,False
numerical,0,5,123,4,180.0,110.0,27,0.11736908861008655,106,True,False
numerical,0,5,124,4,260.0,110.0,33,0.11619539772398568,106,True,False
numerical,0,5,125,4,260.0,110.0,40,0.11503344374674583,106,True,False
numerical,0,5,126,4,260.0,110.0,35,0.11388310930927838,106,True,False
numerical,0,5,127,4,180.0,110.0,23,0.11274427821618559,106,True,False
numerical,0,5,128,4,200.0,110.0,33,0.11161683543402373,106,True,False
numerical,0,5,129,4,10.0,-40.0,14,0.11050066707968349,106,False,False
numerical,0,5,130,4,200.0,110.0,26,0.10939566040888665,106,True,False
numerical,0,5,131,4,180.0,110.0,28,0.10830170380479778,106,True,False
numerical,0,5,132,4,260.0,110.0,33,0.10721868676674981,106,True,False
numerical,0,5,133,4,240.0,110.0,55,0.10614649989908231,106,True,False
numerical,0,5,134,4,30.0,-40.0,24,0.1050850349000915,106,False,False
numerical,0,5,135,4,180.0,110.0,23,0.10403418455109058,106,True,False
numerical,0,5,136,4,-10.0,-40.0,22,0.10299384270557967,106,False,False
numerical,0,5,137,4,260.0,110.0,36,0.10196390427852386,106,True,False
numerical,0,5,138,4,-30.0,-40.0,7,0.10094426523573863,106,False,False
numerical,0,5,139,4,180.0,110.0,23,0.09993482258338124,106,True,False
numerical,0,5,140,4,-30.0,-40.0,10,0.09893547435754743,106,False,False
numerical,0,5,141,4,200.0,110.0,31,0.09794611961397195,106,True,False
numerical,0,5,142,4,200.0,110.0,30,0.09696665841783224,106,True,False
numerical,0,5,143,4,260.0,110.0,33,0.09599699183365391,106,True,False
numerical,0,5,144,4,180.0,110.0,23,0.09503702191531738,106,True,False
numerical,0,5,145,4,180.0,110.0,25,0.0940866516961642,106,True,False
numerical,0,5,146,4,240.0,110.0,31,0.09314578517920256,106,True,False
numerical,0,5,147,4,-30.0,-40.0,7,0.09221432732741054,106,False,False
numerical,0,5,148,4,240.0,110.0,29,0.09129218405413643,106,True,False
numerical,0,5,149,4,200.0,110.0,30,0.09037926221359506,106,True,False
numerical,0,5,150,4,200.0,110.0,25,0.0894754695914591,106,True,False
numerical,0,5,151,4,220.0,110.0,32,0.08858071489554452,106,True,False
numerical,0,5,152,4,220.0,110.0,29,0.08769490774658907,106,True,False
numerical,0,5,153,4,180.0,110.0,23,0.08681795866912317,106,True,False
numerical,0,5,154,4,180.0,110.0,25,0.08594977908243194,106,True,False
numerical,0,5,155,4,260.0,110.0,33,0.08509028129160762,106,True,False
numerical,0,5,156,4,240.0,110.0,31,0.08423937847869153,106,True,False
numerical,0,5,157,4,200.0,110.0,25,0.08339698469390462,106,True,False
numerical,0,5,158,4,220.0,110.0,32,0.08256301484696557,106,True,False
numerical,0,5,159,4,260.0,110.0,41,0.08173738469849591,106,True,False
numerical,0,5,160,4,240.0,110.0,33,0.08092001085151095,106,True,False
numerical,0,5,161,4,220.0,110.0,31,0.08011081074299584,106,True,False
numerical,0,5,162,4,180.0,110.0,29,0.07930970263556587,106,True,False
numerical,0,5,163,4,180.0,110.0,23,0.07851660560921021,106,True,False
numerical,0,5,164,4,240.0,110.0,29,0.0777314395531181,106,True,False
numerical,0,5,165,4,240.0,110.0,33,0.07695412515758693,106,True,False
numerical,0,5,166,4,200.0,110.0,25,0.07618458390601106,106,True,False
numerical,0,5,167,4,220.0,110.0,27,0.07542273806695095,106,True,True
