encoding,iteration,n_value,episode,seed,total_reward,final_reward,steps,epsilon,q_state_count,success,converged
simple,0,5,1,2,-40.0,-40.0,42,0.4,15,False,False
simple,0,5,2,2,-40.0,-40.0,7,0.396,17,False,False
simple,0,5,3,2,-40.0,-40.0,31,0.39204,22,False,False
simple,0,5,4,2,-40.0,-40.0,49,0.3881196,25,False,False
simple,0,5,5,2,-40.0,-40.0,21,0.384238404,25,False,False
simple,0,5,6,2,-40.0,-40.0,24,0.38039601996,26,False,False
simple,0,5,7,2,0.0,-40.0,62,0.3765920597604,40,False,False
simple,0,5,8,2,-40.0,-40.0,58,0.372826139162796,42,False,False
simple,0,5,9,2,-40.0,-40.0,29,0.36909787777116804,43,False,False
simple,0,5,10,2,0.0,-40.0,199,0.36540689899345635,49,False,False
simple,0,5,11,2,0.0,-40.0,69,0.36175283000352176,59,False,False
simple,0,5,12,2,20.0,-40.0,72,0.35813530170348656,70,False,False
simple,0,5,13,2,0.0,-40.0,44,0.3545539486864517,72,False,False
simple,0,5,14,2,-40.0,-40.0,12,0.35100840919958715,73,False,False
simple,0,5,15,2,60.0,0.0,200,0.34749832510759127,95,False,False
simple,0,5,16,2,-20.0,-40.0,42,0.34402334185651534,103,False,False
simple,0,5,17,2,0.0,-40.0,32,0.3405831084379502,105,False,False
simple,0,5,18,2,-20.0,-40.0,19,0.33717727735357067,112,False,False
simple,0,5,19,2,-20.0,-40.0,147,0.33380550458003494,125,False,False
simple,0,5,20,2,20.0,-40.0,59,0.33046744953423457,127,False,False
simple,0,5,21,2,-20.0,-40.0,23,0.32716277503889224,127,False,False
simple,0,5,22,2,-40.0,-40.0,6,0.3238911472885033,127,False,False
simple,0,5,23,2,-20.0,-40.0,21,0.3206522358156183,128,False,False
simple,0,5,24,2,-20.0,-40.0,176,0.31744571345746214,147,False,False
simple,0,5,25,2,20.0,-40.0,35,0.3142712563228875,147,False,False
simple,0,5,26,2,0.0,-40.0,65,0.3111285437596586,151,False,False
simple,0,5,27,2,-40.0,-40.0,5,0.308017258322062,151,False,False
simple,0,5,28,2,20.0,-40.0,109,0.3049370857388414,172,False,False
simple,0,5,29,2,20.0,-40.0,38,0.30188771488145294,174,False,False
simple,0,5,30,2,-40.0,-40.0,7,0.2988688377326384,174,False,False
simple,0,5,31,2,0.0,-40.0,27,0.295880149355312,181,False,False
simple,0,5,32,2,0.0,-40.0,15,0.2929213478617589,181,False,False
simple,0,5,33,2,20.0,-40.0,62,0.2899921343831413,184,False,False
simple,0,5,34,2,0.0,-40.0,17,0.2870922130393099,186,False,False
simple,0,5,35,2,0.0,-40.0,10,0.2842212909089168,186,False,False
simple,0,5,36,2,40.0,-40.0,80,0.28137907799982764,198,False,False
simple,0,5,37,2,-20.0,-40.0,33,0.27856528721982937,202,False,False
simple,0,5,38,2,-20.0,-40.0,33,0.2757796343476311,202,False,False
simple,0,5,39,2,-20.0,-40.0,64,0.27302183800415475,203,False,False
simple,0,5,40,2,-20.0,-40.0,122,0.2702916196241132,204,False,False
simple,0,5,41,2,0.0,-40.0,45,0.26758870342787205,205,False,False
simple,0,5,42,2,-40.0,-40.0,13,0.2649128163935933,205,False,False
simple,0,5,43,2,0.0,-40.0,13,0.2622636882296574,205,False,False
simple,0,5,44,2,-40.0,-40.0,11,0.2596410513473608,205,False,False
simple,0,5,45,2,20.0,-40.0,49,0.25704464083388723,206,False,False
simple,0,5,46,2,0.0,-40.0,30,0.25447419442554836,207,False,False
simple,0,5,47,2,20.0,-40.0,61,0.2519294524812929,207,False,False
simple,0,5,48,2,40.0,-40.0,77,0.24941015795647997,221,False,False
simple,0,5,49,2,20.0,-40.0,44,0.24691605637691516,223,False,False
simple,0,5,50,2,0.0,-40.0,29,0.24444689581314602,224,False,False
simple,0,5,51,2,20.0,-40.0,49,0.24200242685501455,225,False,False
simple,0,5,52,2,20.0,-40.0,51,0.2395824025864644,225,False,False
simple,0,5,53,2,0.0,-40.0,83,0.23718657856059977,227,False,False
simple,0,5,54,2,0.0,-40.0,12,0.23481471277499377,228,False,False
simple,0,5,55,2,0.0,-40.0,18,0.23246656564724383,228,False,False
simple,0,5,56,2,40.0,-40.0,67,0.2301418999907714,229,False,False
simple,0,5,57,2,80.0,0.0,200,0.22784048099086368,239,False,False
simple,0,5,58,2,0.0,-40.0,70,0.22556207618095503,245,False,False
simple,0,5,59,2,0.0,-40.0,53,0.22330645541914548,247,False,False
simple,0,5,60,2,0.0,-40.0,91,0.22107339086495403,248,False,False
simple,0,5,61,2,20.0,-40.0,39,0.2188626569563045,250,False,False
simple,0,5,62,2,0.0,-40.0,27,0.21667403038674146,251,False,False
simple,0,5,63,2,0.0,-40.0,67,0.21450729008287406,254,False,False
simple,0,5,64,2,100.0,0.0,200,0.21236221718204532,268,False,False
simple,0,5,65,2,0.0,-40.0,95,0.21023859501022485,276,False,False
simple,0,5,66,2,80.0,0.0,200,0.2081362090601226,280,False,False
simple,0,5,67,2,0.0,-40.0,45,0.20605484696952137,280,False,False
simple,0,5,68,2,20.0,-40.0,41,0.20399429849982614,280,False,False
simple,0,5,69,2,20.0,-40.0,134,0.20195435551482788,295,False,False
simple,0,5,70,2,60.0,-40.0,50,0.1999348119596796,300,False,False
simple,0,5,71,2,0.0,-40.0,59,0.19793546384008281,300,False,False
simple,0,5,72,2,-40.0,-40.0,7,0.195956109201682,300,False,False
simple,0,5,73,2,0.0,-40.0,26,0.19399654810966518,300,False,False
simple,0,5,74,2,0.0,-40.0,33,0.19205658262856853,300,False,False
simple,0,5,75,2,40.0,-40.0,83,0.19013601680228284,301,False,False
simple,0,5,76,2,0.0,-40.0,39,0.18823465663426,301,False,False
simple,0,5,77,2,20.0,-40.0,57,0.18635231006791741,302,False,False
simple,0,5,78,2,60.0,-40.0,161,0.18448878696723825,307,False,False
simple,0,5,79,2,0.0,-40.0,113,0.18264389909756587,308,False,False
simple,0,5,80,2,20.0,-40.0,54,0.18081746010659022,308,False,False
simple,0,5,81,2,40.0,-40.0,104,0.1790092855055243,311,False,False
simple,0,5,82,2,0.0,-40.0,20,0.17721919265046907,311,False,False
simple,0,5,83,2,20.0,-40.0,53,0.17544700072396438,314,False,False
simple,0,5,84,2,60.0,-40.0,93,0.17369253071672475,314,False,False
simple,0,5,85,2,0.0,-40.0,18,0.1719556054095575,314,False,False
simple,0,5,86,2,250.0,110.0,73,0.17023604935546194,321,True,False
simple,0,5,87,2,40.0,-40.0,80,0.1685336888619073,321,False,False
simple,0,5,88,2,0.0,-40.0,16,0.16684835197328823,321,False,False
simple,0,5,89,2,0.0,-40.0,25,0.16517986845355534,321,False,False
simple,0,5,90,2,60.0,-40.0,80,0.1635280697690198,321,False,False
simple,0,5,91,2,230.0,110.0,60,0.1618927890713296,322,True,False
simple,0,5,92,2,20.0,-40.0,53,0.1602738611806163,327,False,False
simple,0,5,93,2,60.0,-40.0,144,0.15867112256881014,332,False,False
simple,0,5,94,2,0.0,-40.0,14,0.15708441134312204,332,False,False
simple,0,5,95,2,0.0,-40.0,34,0.1555135672296908,333,False,False
simple,0,5,96,2,20.0,-40.0,61,0.15395843155739392,334,False,False
simple,0,5,97,2,0.0,-40.0,23,0.15241884724181998,334,False,False
simple,0,5,98,2,40.0,0.0,200,0.15089465876940178,341,False,False
simple,0,5,99,2,40.0,-40.0,49,0.14938571218170776,341,False,False
simple,0,5,100,2,20.0,-40.0,147,0.1478918550598907,345,False,False
simple,0,5,101,2,0.0,-40.0,23,0.1464129365092918,345,False,False
simple,0,5,102,2,-40.0,-40.0,6,0.1449488071441989,345,False,False
simple,0,5,103,2,210.0,110.0,53,0.1434993190727569,346,True,False
