step,reactor_concentration,target_concentration,reactor_temperature,coolant_action_normalized,coolant_temperature,reward,base_reward,rml_reward,tracking_error,temperature_violation,cumulative_temperature_violation,heating_rate,in_soak_band,overshoot,heating_rate_exceeded,past_deadline,deadline_expired,stable_step,warning_events,critical_failure,max_stable_steps,first_stable_step,monitor_phase,rml_monitor_state_normalized,rml_monitor_state_unencoded_normalized,monitor_soak_steps,monitor_violation_steps,monitor_success,monitor_failed,terminated,truncated
106,0.5875845295811456,0.5,345.12699929904295,0.030265504494309425,301.51327522471547,-0.11734527568607607,-0.11734527568607607,0.0,0.0875845295811456,0.0,0.0,-0.0003446291007662694,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
107,0.5875662456754591,0.5,345.12666689126235,0.030305633321404457,301.5152816660702,-0.11734233517430008,-0.11734233517430008,0.0,0.08756624567545912,0.0,0.0,-0.0003324077806041714,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
108,0.5875499313920397,0.5,345.1263471345936,0.030342547222971916,301.5171273611486,-0.11734009376310539,-0.11734009376310539,0.0,0.0875499313920397,0.0,0.0,-0.00031975666877315234,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
109,0.5875354071838388,0.5,345.12604015766505,0.03037644363939762,301.5188221819699,-0.11733846539103246,-0.11733846539103246,0.0,0.08753540718383879,0.0,0.0,-0.000306976928527547,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
110,0.5875225080011659,0.5,345.12574608747866,0.030407560989260674,301.52037804946303,-0.11733737257106085,-0.11733737257106085,0.0,0.0875225080011659,0.0,0.0,-0.00029407018638494264,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
111,0.5875110821490057,0.5,345.1254649913845,0.030436107888817787,301.5218053944409,-0.11733674453544538,-0.11733674453544538,0.0,0.08751108214900571,0.0,0.0,-0.00028109609417015236,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
112,0.5875009903205581,0.5,345.12519682151185,0.030462266877293587,301.5231133438647,-0.11733651768925304,-0.11733651768925304,0.0,0.08750099032055814,0.0,0.0,-0.0002681698726405557,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
113,0.5874921047877515,0.5,345.1249413634273,0.030486198142170906,301.52430990710855,-0.11733663608104813,-0.11733663608104813,0.0,0.08749210478775149,0.0,0.0,-0.00025545808455262886,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
114,0.5874843085206384,0.5,345.1246984861029,0.030508095398545265,301.52540476992726,-0.11733704891119925,-0.11733704891119925,0.0,0.08748430852063838,0.0,0.0,-0.00024287732441052867,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
115,0.5874774943904435,0.5,345.12446785845765,0.030528085306286812,301.52640426531434,-0.11733771131459098,-0.11733771131459098,0.0,0.0874774943904435,0.0,0.0,-0.0002306276452372913,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
116,0.5874715644434916,0.5,345.1242492440314,0.030546339228749275,301.52731696143746,-0.11733858298141407,-0.11733858298141407,0.0,0.08747156444349158,0.0,0.0,-0.00021861442627368888,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
117,0.5874664292045708,0.5,345.12404222885965,0.03056296519935131,301.52814825996757,-0.11733962859027902,-0.11733962859027902,0.0,0.08746642920457082,0.0,0.0,-0.00020701517172483364,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
118,0.587462007098755,0.5,345.1238464247649,0.03057810105383396,301.5289050526917,-0.11734081730993312,-0.11734081730993312,0.0,0.08746200709875496,0.0,0.0,-0.00019580409474428961,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
119,0.5874582236924593,0.5,345.1236615763277,0.030591892078518867,301.52959460392594,-0.1173421201317857,-0.1173421201317857,0.0,0.08745822369245926,0.0,0.0,-0.00018484843718624688,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
120,0.5874550111437555,0.5,345.1234872375192,0.030604412779211998,301.5302206389606,-0.11734351204986974,-0.11734351204986974,0.0,0.08745501114375553,0.0,0.0,-0.000174338808506036,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
121,0.5874523077945264,0.5,345.12332297940617,0.03061577118933201,301.5307885594666,-0.11734497192892943,-0.11734497192892943,0.0,0.0874523077945264,0.0,0.0,-0.00016425811304543458,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
122,0.5874500575748915,0.5,345.1231684825012,0.03062608279287815,301.5313041396439,-0.11734648002354546,-0.11734648002354546,0.0,0.08745005757489155,0.0,0.0,-0.00015449690494051538,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
123,0.5874482095959922,0.5,345.1230232397115,0.030635399743914604,301.53176998719573,-0.11734802006105874,-0.11734802006105874,0.0,0.0874482095959922,0.0,0.0,-0.00014524278975613925,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
124,0.58744671777139,0.5,345.1228868802513,0.030643830075860023,301.532191503793,-0.11734957784278437,-0.11734957784278437,0.0,0.08744671777139001,0.0,0.0,-0.00013635946015710942,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
125,0.5874455403915534,0.5,345.1227589343963,0.030651429668068886,301.53257148340344,-0.11735114125018045,-0.11735114125018045,0.0,0.08744554039155339,0.0,0.0,-0.0001279458550129675,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
126,0.5874446397350561,0.5,345.12263908200356,0.03065829537808895,301.53291476890445,-0.11735269917521975,-0.11735269917521975,0.0,0.08744463973505612,0.0,0.0,-0.00011985239274281412,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
127,0.5874439817079846,0.5,345.1225268922113,0.030664468184113503,301.5332234092057,-0.11735424227533031,-0.11735424227533031,0.0,0.08744398170798462,0.0,0.0,-0.0001121897922757853,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
128,0.5874435356428627,0.5,345.12242191665024,0.030670003965497017,301.53350019827485,-0.11735576364329954,-0.11735576364329954,0.0,0.08744353564286267,0.0,0.0,-0.00010497556104382966,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
129,0.5874432739386369,0.5,345.1223238391405,0.030674980953335762,301.5337490476668,-0.11735725661045462,-0.11735725661045462,0.0,0.08744327393863693,0.0,0.0,-9.807750973322982e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
130,0.5874431717484788,0.5,345.1222322897105,0.030679436400532722,301.53397182002664,-0.11735871543750913,-0.11735871543750913,0.0,0.08744317174847882,0.0,0.0,-9.15494300102182e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
131,0.5874432067651734,0.5,345.1221469408175,0.030683422461152077,301.5341711230576,-0.11736013547728871,-0.11736013547728871,0.0,0.08744320676517336,0.0,0.0,-8.534889298061898e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
132,0.58744335903686,0.5,345.12206738639526,0.030686965212225914,301.5343482606113,-0.11736151363946928,-0.11736151363946928,0.0,0.08744335903685996,0.0,0.0,-7.955442225693332e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
133,0.5874436107222943,0.5,345.12199337838945,0.030690131708979607,301.534506585449,-0.11736284677746271,-0.11736284677746271,0.0,0.08744361072229434,0.0,0.0,-7.400800581081057e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
134,0.5874439459251313,0.5,345.1219244902899,0.030692921951413155,301.53464609757066,-0.11736413333717449,-0.11736413333717449,0.0,0.08744394592513127,0.0,0.0,-6.888809951988151e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
135,0.5874443505681597,0.5,345.12186043893735,0.030695395544171333,301.53476977720857,-0.1173653723538262,-0.1173653723538262,0.0,0.08744435056815969,0.0,0.0,-6.405135258091832e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
136,0.5874448120980696,0.5,345.1218009963158,0.030697589740157127,301.53487948700786,-0.11736656211222513,-0.11736656211222513,0.0,0.08744481209806965,0.0,0.0,-5.944262153434465e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
137,0.5874453194141842,0.5,345.12174579975516,0.030699504539370537,301.5349752269685,-0.11736770250024611,-0.11736770250024611,0.0,0.08744531941418421,0.0,0.0,-5.519656065189338e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
138,0.5874458627166168,0.5,345.1216946774277,0.030701199546456337,301.5350599773228,-0.11736879302368881,-0.11736879302368881,0.0,0.0874458627166168,0.0,0.0,-5.1122327477060026e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
139,0.5874464333594196,0.5,345.1216473112765,0.03070266731083393,301.5351333655417,-0.11736983390056231,-0.11736983390056231,0.0,0.0874464333594196,0.0,0.0,-4.7366151193273254e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
140,0.587447023846832,0.5,345.1216034106876,0.030703933909535408,301.53519669547677,-0.11737082654186237,-0.11737082654186237,0.0,0.087447023846832,0.0,0.0,-4.390058887793202e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
141,0.5874476276008587,0.5,345.1215628524347,0.030705047771334648,301.53525238856673,-0.11737177099322892,-0.11737177099322892,0.0,0.08744762760085867,0.0,0.0,-4.055825291970905e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
142,0.5874482388847307,0.5,345.121525336691,0.03070599026978016,301.535299513489,-0.1173726683112246,-0.1173726683112246,0.0,0.08744823888473074,0.0,0.0,-3.751574371335664e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
143,0.587448852740719,0.5,345.1214907428823,0.03070680983364582,301.5353404916823,-0.11737351931220462,-0.11737351931220462,0.0,0.08744885274071901,0.0,0.0,-3.4593808663885284e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
144,0.5874494648328261,0.5,345.1214588920681,0.030707506462931633,301.5353753231466,-0.11737432451197675,-0.11737432451197675,0.0,0.08744946483282612,0.0,0.0,-3.185081419587732e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
145,0.5874500715290455,0.5,345.12142947851214,0.0307080689817667,301.53540344908834,-0.1173750863371351,-0.1173750863371351,0.0,0.08745007152904549,0.0,0.0,-2.9413555978408112e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
146,0.5874506698320363,0.5,345.12140234863386,0.030708538368344307,301.5354269184172,-0.11737580685087022,-0.11737580685087022,0.0,0.08745066983203631,0.0,0.0,-2.7129878276355157e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
147,0.5874512571583939,0.5,345.1213774263317,0.030708936974406242,301.5354468487203,-0.11737648658927016,-0.11737648658927016,0.0,0.08745125715839386,0.0,0.0,-2.492230214556912e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
148,0.5874518313734238,0.5,345.12135445525865,0.030709238722920418,301.535461936146,-0.11737712752930275,-0.11737712752930275,0.0,0.08745183137342383,0.0,0.0,-2.2971073065036762e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
149,0.5874523907837231,0.5,345.1213333299777,0.030709480866789818,301.5354740433395,-0.1173777315497501,-0.1173777315497501,0.0,0.08745239078372313,0.0,0.0,-2.1125280966316495e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
150,0.5874529339500965,0.5,345.12131399851256,0.030709678307175636,301.5354839153588,-0.1173782991682249,-0.1173782991682249,0.0,0.08745293395009646,0.0,0.0,-1.93314651255605e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
151,0.587453459744395,0.5,345.1212962414835,0.030709804967045784,301.5354902483523,-0.11737883231050211,-0.11737883231050211,0.0,0.087453459744395,0.0,0.0,-1.775702907025334e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
152,0.587453967319039,0.5,345.12128002547576,0.030709901824593544,301.5354950912297,-0.11737933231242124,-0.11737933231242124,0.0,0.08745396731903898,0.0,0.0,-1.6216007736602478e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
153,0.5874544560715651,0.5,345.1212651362636,0.03070993907749653,301.5354969538748,-0.11737980117090008,-0.11737980117090008,0.0,0.0874544560715651,0.0,0.0,-1.4889212138768926e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
154,0.5874549256261712,0.5,345.12125155047687,0.03070995770394802,301.5354978851974,-0.11738024030702167,-0.11738024030702167,0.0,0.08745492562617119,0.0,0.0,-1.3585786746261874e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
155,0.5874553757210934,0.5,345.12123917465505,0.030709946528077126,301.53549732640386,-0.1173806506485997,-0.1173806506485997,0.0,0.08745537572109341,0.0,0.0,-1.2375821825116873e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
156,0.58745580627938,0.5,345.1212278763569,0.030709901824593544,301.5354950912297,-0.11738103402937461,-0.11738103402937461,0.0,0.08745580627937999,0.0,0.0,-1.1298298147721653e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
157,0.5874562173948455,0.5,345.1212175632668,0.03070983476936817,301.5354917384684,-0.11738139222420198,-0.11738139222420198,0.0,0.08745621739484555,0.0,0.0,-1.0313090115232626e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
158,0.5874566092540081,0.5,345.1212081913259,0.030709756538271904,301.5354878269136,-0.11738172633043586,-0.11738172633043586,0.0,0.08745660925400811,0.0,0.0,-9.371940905111842e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
159,0.5874569821261878,0.5,345.1211996682397,0.030709659680724144,301.5354829840362,-0.1173820376383516,-0.1173820376383516,0.0,0.0874569821261878,0.0,0.0,-8.523086194145435e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
160,0.58745733640259,0.5,345.121191888068,0.03070954419672489,301.53547720983624,-0.11738232793266055,-0.11738232793266055,0.0,0.08745733640259001,0.0,0.0,-7.780171699778293e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
161,0.5874576725181743,0.5,345.1211848563248,0.030709432438015938,301.5354716219008,-0.11738259803454741,-0.11738259803454741,0.0,0.08745767251817427,0.0,0.0,-7.031743166407978e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
162,0.5874579909058311,0.5,345.12117851953724,0.030709313228726387,301.5354656614363,-0.11738284861934696,-0.11738284861934696,0.0,0.08745799090583106,0.0,0.0,-6.336787578220537e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
163,0.587458292104289,0.5,345.1211727341119,0.030709171667695045,301.53545858338475,-0.11738308165272407,-0.11738308165272407,0.0,0.08745829210428901,0.0,0.0,-5.78542534412918e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
164,0.5874585766831407,0.5,345.1211675469582,0.030709045007824898,301.53545225039124,-0.1173832978598438,-0.1173832978598438,0.0,0.08745857668314072,0.0,0.0,-5.187153703900549e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
165,0.5874588452071652,0.5,345.1211628486589,0.030708903446793556,301.5354451723397,-0.11738349824915115,-0.11738349824915115,0.0,0.08745884520716518,0.0,0.0,-4.6982992785160604e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
166,0.5874590982900868,0.5,345.1211586209028,0.030708765611052513,301.5354382805526,-0.11738368397417862,-0.11738368397417862,0.0,0.0874590982900868,0.0,0.0,-4.227756107866298e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
167,0.5874593365803443,0.5,345.12115476262125,0.030708616599440575,301.53543082997203,-0.1173838564175792,-0.1173838564175792,0.0,0.08745933658034433,0.0,0.0,-3.8582815591325925e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
168,0.5874595607103873,0.5,345.1211513291557,0.03070848621428013,301.535424310714,-0.11738401598064477,-0.11738401598064477,0.0,0.0874595607103873,0.0,0.0,-3.4334655651946377e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
169,0.5874597712297603,0.5,345.12114830576434,0.03070835955440998,301.5354179777205,-0.11738416270167658,-0.11738416270167658,0.0,0.08745977122976034,0.0,0.0,-3.023391343504045e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
170,0.5874599687375279,0.5,345.12114557398223,0.03070821799337864,301.53541089966893,-0.1173842980851949,-0.1173842980851949,0.0,0.08745996873752793,0.0,0.0,-2.73178210363767e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
171,0.587460153907796,0.5,345.12114308409076,0.030708076432347298,301.53540382161736,-0.11738442367162405,-0.11738442367162405,0.0,0.08746015390779605,0.0,0.0,-2.4898914716686704e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
172,0.5874603273452463,0.5,345.12114090955123,0.030707957223057747,301.5353978611529,-0.11738453934776129,-0.11738453934776129,0.0,0.08746032734524634,0.0,0.0,-2.174539531552e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
173,0.5874604895900442,0.5,345.12113899336447,0.030707834288477898,301.5353917144239,-0.11738464543789937,-0.11738464543789937,0.0,0.08746048959004415,0.0,0.0,-1.916186761263816e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
174,0.5874606412102341,0.5,345.12113729404047,0.03070771135389805,301.5353855676949,-0.11738474296280722,-0.11738474296280722,0.0,0.08746064121023411,0.0,0.0,-1.699324002402136e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
175,0.5874607828342204,0.5,345.12113570412043,0.030707577243447304,301.53537886217237,-0.11738483350538484,-0.11738483350538484,0.0,0.08746078283422043,0.0,0.0,-1.5899200320745877e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
176,0.5874609150268928,0.5,345.1211343556446,0.030707476660609245,301.53537383303046,-0.11738491674020854,-0.11738491674020854,0.0,0.0874609150268928,0.0,0.0,-1.348475848317321e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
177,0.5874610382888422,0.5,345.1211331333637,0.030707361176609993,301.5353680588305,-0.11738499315918122,-0.11738499315918122,0.0,0.08746103828884222,0.0,0.0,-1.2222809004924784e-06,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
178,0.5874611530953773,0.5,345.12113213814484,0.03070727176964283,301.53536358848214,-0.11738506274528332,-0.11738506274528332,0.0,0.08746115309537728,0.0,0.0,-9.952188406714413e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
179,0.5874612599144038,0.5,345.1211312175786,0.030707160010933876,301.5353580005467,-0.11738512653149175,-0.11738512653149175,0.0,0.08746125991440379,0.0,0.0,-9.205662649947044e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
180,0.5874613592350777,0.5,345.12113044988075,0.030707070603966713,301.53535353019834,-0.11738518496186606,-0.11738518496186606,0.0,0.0874613592350777,0.0,0.0,-7.67697827086522e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
181,0.5874614514697788,0.5,345.1211298038172,0.03070698119699955,301.53534905985,-0.11738523802474767,-0.11738523802474767,0.0,0.0874614514697788,0.0,0.0,-6.460635404437198e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
182,0.5874615371479938,0.5,345.121129098414,0.030706865713000298,301.53534328565,-0.11738528789874539,-0.11738528789874539,0.0,0.08746153714799376,0.0,0.0,-7.054032380438002e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
183,0.5874616167265724,0.5,345.1211285686707,0.030706802383065224,301.53534011915326,-0.1173853336895218,-0.1173853336895218,0.0,0.08746161672657238,0.0,0.0,-5.297432608131203e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
184,0.5874616904750064,0.5,345.12112817682674,0.03070673532783985,301.535336766392,-0.11738537438234904,-0.11738537438234904,0.0,0.0874616904750064,0.0,0.0,-3.918439688277431e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
185,0.5874617586987803,0.5,345.12112788075416,0.03070666454732418,301.5353332273662,-0.11738541076188869,-0.11738541076188869,0.0,0.08746175869878026,0.0,0.0,-2.9607258511532564e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
186,0.5874618217431117,0.5,345.1211276334898,0.03070659004151821,301.5353295020759,-0.1173854437051981,-0.1173854437051981,0.0,0.08746182174311168,0.0,0.0,-2.4726438141442486e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
187,0.5874618799971079,0.5,345.12112738271594,0.030706511810421944,301.5353255905211,-0.11738547419159662,-0.11738547419159662,0.0,0.08746187999710786,0.0,0.0,-2.507738372514723e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
188,0.5874619338390386,0.5,345.1211271545115,0.03070644475519657,301.53532223775983,-0.11738550247659876,-0.11738550247659876,0.0,0.08746193383903855,0.0,0.0,-2.2820444200988277e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
189,0.5874619835434872,0.5,345.1211270244449,0.03070639632642269,301.53531981632113,-0.11738552779274795,-0.11738552779274795,0.0,0.08746198354348722,0.0,0.0,-1.3006660992687102e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
190,0.5874620293459547,0.5,345.1211269354633,0.030706340447068214,301.5353170223534,-0.11738555031285378,-0.11738555031285378,0.0,0.0874620293459547,0.0,0.0,-8.898160785975051e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
191,0.5874620715364417,0.5,345.12112684368685,0.03070628084242344,301.5353140421212,-0.11738557095450496,-0.11738557095450496,0.0,0.0874620715364417,0.0,0.0,-9.177642823487986e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
192,0.5874621104191242,0.5,345.1211267421482,0.030706224963068962,301.53531124815345,-0.11738559020308052,-0.11738559020308052,0.0,0.08746211041912422,0.0,0.0,-1.0153866014661617e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
193,0.5874621461788175,0.5,345.12112677259086,0.030706198886036873,301.53530994430184,-0.11738560682556036,-0.11738560682556036,0.0,0.08746214617881753,0.0,0.0,3.0442663501162315e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
194,0.5874621789538635,0.5,345.1211268282183,0.03070615418255329,301.53530770912766,-0.11738562100599893,-0.11738562100599893,0.0,0.08746217895386355,0.0,0.0,5.562742444453761e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
195,0.5874622090239047,0.5,345.121126806203,0.030706094577908516,301.5353047288954,-0.11738563454102115,-0.11738563454102115,0.0,0.08746220902390467,0.0,0.0,-2.2015285594534362e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
196,0.587462236613315,0.5,345.1211268624229,0.030706068500876427,301.5353034250438,-0.11738564669170427,-0.11738564669170427,0.0,0.08746223661331498,0.0,0.0,5.621990339932381e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
197,0.5874622619336282,0.5,345.12112682259533,0.03070601262152195,301.5353006310761,-0.11738565823344067,-0.11738565823344067,0.0,0.08746226193362816,0.0,0.0,-3.982756879850058e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
198,0.5874622852002351,0.5,345.12112684279475,0.03070599026978016,301.535299513489,-0.1173856688774202,-0.1173856688774202,0.0,0.08746228520023513,0.0,0.0,2.019942257902585e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
199,0.5874623065419877,0.5,345.1211268543104,0.030705956742167473,301.5352978371084,-0.11738567834606416,-0.11738567834606416,0.0,0.08746230654198772,0.0,0.0,1.1515624009916792e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
200,0.5874623260808816,0.5,345.1211269252983,0.03070593811571598,301.5352969057858,-0.11738568647874917,-0.11738568647874917,0.0,0.08746232608088156,0.0,0.0,7.098793730619946e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
201,0.5874623439396286,0.5,345.12112696778553,0.030705904588103294,301.53529522940516,-0.11738569374131821,-0.11738569374131821,0.0,0.0874623439396286,0.0,0.0,4.2487215523578925e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
202,0.5874623602797856,0.5,345.121127006261,0.030705878511071205,301.53529392555356,-0.11738570053354583,-0.11738570053354583,0.0,0.0874623602797856,0.0,0.0,3.84754912374774e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
203,0.587462375165771,0.5,345.1211271338593,0.030705871060490608,301.53529355302453,-0.11738570583378749,-0.11738570583378749,0.0,0.08746237516577104,0.0,0.0,1.2759829814967816e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
204,0.5874623886728988,0.5,345.1211272281503,0.03070584125816822,301.5352920629084,-0.11738571025788037,-0.11738571025788037,0.0,0.0874623886728988,0.0,0.0,9.429101055502542e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
205,0.5874624010033903,0.5,345.12112723077695,0.030705804005265236,301.53529020026326,-0.1173857152398458,-0.1173857152398458,0.0,0.08746240100339031,0.0,0.0,2.6266206987202168e-09,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
206,0.5874624123150798,0.5,345.12112724365375,0.030705789104104042,301.5352894552052,-0.11738572024498656,-0.11738572024498656,0.0,0.08746241231507978,0.0,0.0,1.28767965179577e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
207,0.5874624226508964,0.5,345.1211273029106,0.030705781653523445,301.5352890826762,-0.11738572429526581,-0.11738572429526581,0.0,0.08746242265089643,0.0,0.0,5.92568767388002e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
208,0.5874624320228007,0.5,345.1211274089888,0.030705774202942848,301.53528871014714,-0.11738572716126942,-0.11738572716126942,0.0,0.08746243202280068,0.0,0.0,1.060781755768403e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
209,0.5874624404706851,0.5,345.1211275203315,0.030705759301781654,301.5352879650891,-0.11738572925751911,-0.11738572925751911,0.0,0.08746244047068508,0.0,0.0,1.1134272881463403e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
210,0.5874624480370737,0.5,345.12112767294497,0.030705751851201057,301.53528759256005,-0.11738573052273614,-0.11738573052273614,0.0,0.0874624480370737,0.0,0.0,1.526134383311728e-07,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
211,0.5874624548375916,0.5,345.12112771954725,0.03070571832358837,301.5352859161794,-0.11738573219447089,-0.11738573219447089,0.0,0.08746245483759163,0.0,0.0,4.66022811451694e-08,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
