step,reactor_concentration,target_concentration,reactor_temperature,coolant_action_normalized,coolant_temperature,reward,base_reward,rml_reward,tracking_error,temperature_violation,cumulative_temperature_violation,heating_rate,in_soak_band,overshoot,heating_rate_exceeded,past_deadline,deadline_expired,stable_step,warning_events,critical_failure,max_stable_steps,first_stable_step,monitor_phase,rml_monitor_state_normalized,rml_monitor_state_unencoded_normalized,monitor_soak_steps,monitor_violation_steps,monitor_success,monitor_failed,terminated,truncated
25,0.6641319906259698,0.5,344.4637250334656,-0.024800818413496017,298.7599590793252,-0.16541766010799042,-0.16541766010799042,0.0,0.16413199062596984,0.0,0.0,0.1494723357605494,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
26,0.6588169609967429,0.5,344.5989056923452,-0.025401460006833076,298.72992699965835,-0.16074751219843242,-0.16074751219843242,0.0,0.15881696099674292,0.0,0.0,0.1351806588796194,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
27,0.6537270628872031,0.5,344.72048120778305,-0.025605715811252594,298.71971420943737,-0.15638413966795905,-0.15638413966795905,0.0,0.15372706288720306,0.0,0.0,0.12157551543782574,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
28,0.6488664494200801,0.5,344.82915000571194,-0.025448225438594818,298.72758872807026,-0.15231978071334776,-0.15231978071334776,0.0,0.1488664494200801,0.0,0.0,0.1086687979288854,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
29,0.6442376720622637,0.5,344.92562492107317,-0.024962715804576874,298.75186420977116,-0.1485460308052044,-0.1485460308052044,0.0,0.14423767206226368,0.0,0.0,0.09647491536122743,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
30,0.6398417660957461,0.5,345.01063361253534,-0.024182099848985672,298.7908950075507,-0.145053765836396,-0.145053765836396,0.0,0.13984176609574606,0.0,0.0,0.08500869146217838,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
31,0.635678340854342,0.5,345.0849158507241,-0.0231387410312891,298.84306294843554,-0.14183313333456626,-0.14183313333456626,0.0,0.13567834085434205,0.0,0.0,0.07428223818874358,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
32,0.6317456762428628,0.5,345.1492198113006,-0.021864300593733788,298.9067849703133,-0.13887356477214882,-0.13887356477214882,0.0,0.13174567624286282,0.0,0.0,0.06430396057652388,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
33,0.6280408258437965,0.5,345.20429649671865,-0.020389769226312637,298.98051153868437,-0.13616383681566957,-0.13616383681566957,0.0,0.1280408258437965,0.0,0.0,0.05507668541804378,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
34,0.624559726462616,0.5,345.25089379945,-0.018745236098766327,299.0627381950617,-0.13369214817775707,-0.13369214817775707,0.0,0.12455972646261604,0.0,0.0,0.04659730273135665,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
35,0.621297312772078,0.5,345.289750208822,-0.01695971004664898,299.15201449766755,-0.1314462191361422,-0.1314462191361422,0.0,0.121297312772078,0.0,0.0,0.038856409371987866,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
36,0.6182476354452627,0.5,345.32158875595644,-0.01506088487803936,299.24695575609803,-0.12941340150993955,-0.12941340150993955,0.0,0.11824763544526273,0.0,0.0,0.03183854713444134,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
37,0.6154039813770753,0.5,345.34711058732194,-0.01307507324963808,299.3462463375181,-0.1275808106489503,-0.1275808106489503,0.0,0.1154039813770753,0.0,0.0,0.025521831365495018,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
38,0.6127589941630426,0.5,345.3669897205297,-0.011026903055608273,299.4486548472196,-0.12593544756907446,-0.12593544756907446,0.0,0.11275899416304258,0.0,0.0,0.019879133207780342,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
39,0.6103047924779056,0.5,345.38186842304276,-0.008939189836382866,299.55304050818086,-0.12446432445077682,-0.12446432445077682,0.0,0.11030479247790559,0.0,0.0,0.014878702513044573,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
40,0.6080330845563127,0.5,345.3923535571623,-0.006832798011600971,299.65836009941995,-0.12315458248505515,-0.12315458248505515,0.0,0.10803308455631266,0.0,0.0,0.010485134119562645,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
41,0.6059352776241967,0.5,345.3990130769112,-0.004726695828139782,299.763665208593,-0.12199361348515599,-0.12199361348515599,0.0,0.10593527762419674,0.0,0.0,0.006659519748893672,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
42,0.6040025806856573,0.5,345.40237449472573,-0.0026377076283097267,299.8681146185845,-0.12096915167270884,-0.12096915167270884,0.0,0.10400258068565726,0.0,0.0,0.0033614178145171536,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
43,0.6022260992151564,0.5,345.402923557327,-0.0005806423723697662,299.9709678813815,-0.12006936482045588,-0.12006936482045588,0.0,0.10222609921515635,0.0,0.0,0.0005490626012374378,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
44,0.6005969214146629,0.5,345.4011038634389,0.0014317044988274574,300.0715852249414,-0.11928292764463408,-0.11928292764463408,0.0,0.10059692141466292,0.0,0.0,-0.0018196938880805646,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
45,0.5991061952504695,0.5,345.39731742666413,0.00338852871209383,300.1694264356047,-0.11859907728868913,-0.11859907728868913,0.0,0.09910619525046949,0.0,0.0,-0.0037864367747602046,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
46,0.5977451962934841,0.5,345.3919252895275,0.005280821584165096,300.26404107920825,-0.11800766234213177,-0.11800766234213177,0.0,0.0977451962934841,0.0,0.0,-0.005392137136652764,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
47,0.596505386265917,0.5,345.3852494003374,0.007101402617990971,300.35507013089955,-0.1174991670874691,-0.1174991670874691,0.0,0.09650538626591698,0.0,0.0,-0.006675889190091766,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
48,0.5953784623377333,0.5,345.37757433878073,0.008844682015478611,300.44223410077393,-0.11706473028713313,-0.11706473028713313,0.0,0.09537846233773328,0.0,0.0,-0.007675061556653873,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
49,0.5943563978142143,0.5,345.36914962184244,0.010506576858460903,300.52532884292305,-0.11669614865811197,-0.11669614865811197,0.0,0.09435639781421434,0.0,0.0,-0.008424716938293386,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
50,0.5934314746046663,0.5,345.36019209567144,0.01208434160798788,300.6042170803994,-0.11638587152331087,-0.11638587152331087,0.0,0.09343147460466628,0.0,0.0,-0.008957526171002428,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
51,0.5925963081786507,0.5,345.3508884670696,0.013576424680650234,300.6788212340325,-0.11612698673683634,-0.11612698673683634,0.0,0.09259630817865072,0.0,0.0,-0.009303628601855962,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
52,0.5918438656956585,0.5,345.3413978546391,0.014982317574322224,300.7491158787161,-0.11591319994819128,-0.11591319994819128,0.0,0.0918438656956585,0.0,0.0,-0.009490612430454348,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
53,0.5911674778588962,0.5,345.33185458078185,0.016302458941936493,300.8151229470968,-0.1157388053014971,-0.1157388053014971,0.0,0.09116747785889623,0.0,0.0,-0.00954327385727538,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
54,0.5905608454405299,0.5,345.3223703307071,0.01753799244761467,300.87689962238073,-0.11559865834920492,-0.11559865834920492,0.0,0.09056084544052989,0.0,0.0,-0.009484250074763168,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
55,0.5900180409117244,0.5,345.31303719409624,0.018690824508666992,300.93454122543335,-0.11548813600482549,-0.11548813600482549,0.0,0.09001804091172438,0.0,0.0,-0.009333136610848669,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
56,0.5895335060876938,0.5,345.3039292261034,0.019763249903917313,300.98816249519587,-0.1154031076756786,-0.1154031076756786,0.0,0.08953350608769384,0.0,0.0,-0.009107967992861177,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
57,0.589102046547588,0.5,345.2951051338366,0.020758092403411865,301.0379046201706,-0.11533989546635909,-0.11533989546635909,0.0,0.08910204654758802,0.0,0.0,-0.008824092266763728,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
58,0.588718822927802,0.5,345.2866101120566,0.021678470075130463,301.0839235037565,-0.11529523781545083,-0.11529523781545083,0.0,0.08871882292780198,0.0,0.0,-0.00849502177999284,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
59,0.5883793400113239,0.5,345.27847775761603,0.02252775803208351,301.1263879016042,-0.1152662535823975,-0.1152662535823975,0.0,0.08837934001132386,0.0,0.0,-0.008132354440590461,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
60,0.5880794341368684,0.5,345.2707314971148,0.023309454321861267,301.16547271609306,-0.1152504099421035,-0.1152504099421035,0.0,0.08807943413686836,0.0,0.0,-0.0077462605012215136,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
61,0.5878152592571577,0.5,345.26338632786934,0.024027206003665924,301.2013603001833,-0.11524548802471003,-0.11524548802471003,0.0,0.08781525925715772,0.0,0.0,-0.007345169245468242,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
62,0.5875832717552272,0.5,345.256450274833,0.02468472346663475,301.23423617333174,-0.11524954954143049,-0.11524954954143049,0.0,0.08758327175522718,0.0,0.0,-0.006936053036326939,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
63,0.5873802149553232,0.5,345.2499250128239,0.02528560906648636,301.2642804533243,-0.11526091329823479,-0.11526091329823479,0.0,0.08738021495532322,0.0,0.0,-0.00652526200912007,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
64,0.5872031032799105,0.5,345.24380750864395,0.02583353966474533,301.29167698323727,-0.11527812489610094,-0.11527812489610094,0.0,0.08720310327991054,0.0,0.0,-0.00611750417994017,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
65,0.5870492058691962,0.5,345.23809089082386,0.026332102715969086,301.31660513579845,-0.11529992938896243,-0.11529992938896243,0.0,0.08704920586919618,0.0,0.0,-0.005716617820098691,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
66,0.5869160305741813,0.5,345.23276493482086,0.026784725487232208,301.3392362743616,-0.11532525202449088,-0.11532525202449088,0.0,0.08691603057418129,0.0,0.0,-0.005325956002991461,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
67,0.5868013083073679,0.5,345.22781694351374,0.027194753289222717,301.35973766446114,-0.11535317730420862,-0.11535317730420862,0.0,0.08680130830736787,0.0,0.0,-0.004947991307119537,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
68,0.5867029776176987,0.5,345.2232323548864,0.027565397322177887,301.3782698661089,-0.11538292905031783,-0.11538292905031783,0.0,0.08670297761769874,0.0,0.0,-0.004584588627324138,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
69,0.5866191696944216,0.5,345.21899532690105,0.027899734675884247,301.3949867337942,-0.11541385254118741,-0.11541385254118741,0.0,0.08661916969442163,0.0,0.0,-0.004237027985368513,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
70,0.586548194036018,0.5,345.2150889615927,0.028200648725032806,301.41003243625164,-0.11544540088837486,-0.11544540088837486,0.0,0.08654819403601799,0.0,0.0,-0.003906365308353088,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
71,0.5864885248473988,0.5,345.2114957449512,0.028470881283283234,301.42354406416416,-0.11547712178995467,-0.11547712178995467,0.0,0.08648852484739877,0.0,0.0,-0.003593216641490926,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
72,0.586438787935881,0.5,345.2081979927178,0.028713040053844452,301.4356520026922,-0.11550864341173991,-0.11550864341173991,0.0,0.086438787935881,0.0,0.0,-0.0032977522333794695,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
73,0.5863977482586689,0.5,345.20517801220154,0.02892955392599106,301.44647769629955,-0.1155396634914897,-0.1155396634914897,0.0,0.08639774825866886,0.0,0.0,-0.003019980516285159,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
74,0.5863642983021718,0.5,345.2024182324119,0.02912268042564392,301.4561340212822,-0.1155699409224945,-0.1155699409224945,0.0,0.08636429830217185,0.0,0.0,-0.002759779789641925,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
75,0.5863374472073949,0.5,345.19990138856815,0.02929452806711197,301.4647264033556,-0.11559928746251259,-0.11559928746251259,0.0,0.08633744720739489,0.0,0.0,-0.0025168438437503937,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
76,0.5863163103976619,0.5,345.19761090324766,0.029447101056575775,301.4723550528288,-0.11562755753043405,-0.11562755753043405,0.0,0.08631631039766186,0.0,0.0,-0.0022904853204863684,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
77,0.5863001000656931,0.5,345.1955304898334,0.02958216518163681,301.47910825908184,-0.11565464493376235,-0.11565464493376235,0.0,0.08630010006569311,0.0,0.0,-0.002080413414262239,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
78,0.5862881163612795,0.5,345.1936447083825,0.029701441526412964,301.48507207632065,-0.1156804753692754,-0.1156804753692754,0.0,0.08628811636127953,0.0,0.0,-0.001885781450880586,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
79,0.5862797390204988,0.5,345.1919387867858,0.0298064723610878,301.4903236180544,-0.11570500060576878,-0.11570500060576878,0.0,0.08627973902049879,0.0,0.0,-0.0017059215967378805,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
80,0.5862744198869784,0.5,345.19039853438346,0.02989865466952324,301.49493273347616,-0.11572819670326095,-0.11572819670326095,0.0,0.08627441988697837,0.0,0.0,-0.0015402524023215847,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
81,0.5862716759205734,0.5,345.1890106242332,0.029979318380355835,301.4989659190178,-0.11575005836206377,-0.11575005836206377,0.0,0.08627167592057339,0.0,0.0,-0.0013879101502425328,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
82,0.5862710826174117,0.5,345.1877625308052,0.03004966676235199,301.5024833381176,-0.11577059458289243,-0.11577059458289243,0.0,0.08627108261741168,0.0,0.0,-0.0012480934280461042,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
83,0.586272267946552,0.5,345.1866426370457,0.030110817402601242,301.50554087013006,-0.1157898250799172,-0.1157898250799172,0.0,0.08627226794655196,0.0,0.0,-0.0011198937594940617,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
84,0.5862749070545568,0.5,345.1856397425872,0.030163701623678207,301.5081850811839,-0.11580778183629112,-0.11580778183629112,0.0,0.08627490705455676,0.0,0.0,-0.0010028944584519195,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
85,0.5862787174107228,0.5,345.1847435850994,0.030209265649318695,301.51046328246593,-0.11582450479440598,-0.11582450479440598,0.0,0.0862787174107228,0.0,0.0,-0.0008961574878298961,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
86,0.5862834541220948,0.5,345.18394461131464,0.030248329043388367,301.5124164521694,-0.11584003859628629,-0.11584003859628629,0.0,0.08628345412209482,0.0,0.0,-0.0007989737847537981,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
87,0.5862889059628181,0.5,345.1832337566603,0.03028159961104393,301.5140799805522,-0.11585443426900657,-0.11585443426900657,0.0,0.08628890596281813,0.0,0.0,-0.0007108546543577177,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
88,0.5862948915950826,0.5,345.1826028732661,0.030309800058603287,301.51549000293016,-0.11586774468834621,-0.11586774468834621,0.0,0.08629489159508263,0.0,0.0,-0.0006308833941943703,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
89,0.5863012559817045,0.5,345.1820444424946,0.030333533883094788,301.51667669415474,-0.11588002299235166,-0.11588002299235166,0.0,0.08630125598170446,0.0,0.0,-0.0005584307714912029,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
90,0.5863078674335752,0.5,345.1815514002781,0.03035331889986992,301.5176659449935,-0.11589132469673435,-0.11589132469673435,0.0,0.08630786743357521,0.0,0.0,-0.0004930422164761694,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
91,0.5863146149540012,0.5,345.18111724711207,0.030369646847248077,301.5184823423624,-0.11590170649513282,-0.11590170649513282,0.0,0.08631461495400117,0.0,0.0,-0.00043415316605432963,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
92,0.5863214056571491,0.5,345.18073613517413,0.030382979661226273,301.5191489830613,-0.11591122352750985,-0.11591122352750985,0.0,0.08632140565714908,0.0,0.0,-0.0003811119379406591,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
93,0.5863281625427651,0.5,345.1804025707601,0.030393682420253754,301.5196841210127,-0.11591993067551233,-0.11591993067551233,0.0,0.0863281625427651,0.0,0.0,-0.0003335644140065597,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
94,0.5863348225489264,0.5,345.180111596985,0.03040212020277977,301.520106010139,-0.11592788177610036,-0.11592788177610036,0.0,0.08633482254892644,0.0,0.0,-0.0002909737751224384,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
95,0.5863413346950049,0.5,345.17985869742324,0.030408605933189392,301.52043029665947,-0.11593512854355384,-0.11593512854355384,0.0,0.08634133469500493,0.0,0.0,-0.0002528995617581131,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
96,0.5863476584648674,0.5,345.1796397744093,0.030413419008255005,301.52067095041275,-0.1159417206441803,-0.1159417206441803,0.0,0.08634765846486736,0.0,0.0,-0.00021892301396064795,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
97,0.5863537623508644,0.5,345.1794511322591,0.030416809022426605,301.52084045112133,-0.11594770532709926,-0.11594770532709926,0.0,0.08635376235086445,0.0,0.0,-0.00018864215019220865,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
98,0.5863596226556635,0.5,345.1792892987973,0.030418969690799713,301.52094848454,-0.11595312870439715,-0.11595312870439715,0.0,0.08635962265566355,0.0,0.0,-0.000161833461788774,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
99,0.5863652222791192,0.5,345.17915137656064,0.03042013943195343,301.52100697159767,-0.11595803293267977,-0.11595803293267977,0.0,0.08636522227911925,0.0,0.0,-0.0001379222366608701,True,False,False,False,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
100,0.5863705497852645,0.5,345.1790344113393,0.030420418828725815,301.5210209414363,-0.11596245966340069,-0.11596245966340069,0.0,0.08637054978526448,0.0,0.0,-0.00011696522136617205,True,False,False,True,False,False,0,False,0,-1,none,,,0,0,False,False,False,False
101,0.5863755985811778,0.5,345.1789360164176,0.030420012772083282,301.52100063860416,-0.11596644763285184,-0.11596644763285184,0.0,0.08637559858117783,0.0,0.0,-9.8394921678846e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
102,0.5863803660593978,0.5,345.1788538529342,0.030419010668992996,301.52095053344965,-0.11597003334072611,-0.11597003334072611,0.0,0.0863803660593978,0.0,0.0,-8.216348339828983e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
103,0.5863848529515628,0.5,345.1787859849482,0.030417557805776596,301.52087789028883,-0.11597325061299221,-0.11597325061299221,0.0,0.08638485295156284,0.0,0.0,-6.786798599023314e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
104,0.5863890627281074,0.5,345.1787305099346,0.030415717512369156,301.52078587561846,-0.11597613165093068,-0.11597613165093068,0.0,0.08638906272810742,0.0,0.0,-5.547501359615126e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
105,0.5863930011281344,0.5,345.17868583854977,0.03041359782218933,301.52067989110947,-0.11597870645206562,-0.11597870645206562,0.0,0.08639300112813442,0.0,0.0,-4.4671384841876716e-05,True,False,False,False,True,False,0,False,0,-1,none,,,0,0,False,False,False,False
