encoding,iteration,n_value,episode,seed,total_reward,final_reward,steps,epsilon,q_state_count,success,converged
simple,0,5,182,0,250.0,110.0,35,0.06486795600440269,369,True,False
simple,0,5,183,0,230.0,110.0,34,0.06421927644435867,369,True,False
simple,0,5,184,0,250.0,110.0,34,0.06357708367991508,369,True,False
simple,0,5,185,0,250.0,110.0,35,0.06294131284311592,369,True,False
simple,0,5,186,0,170.0,110.0,19,0.06231189971468477,369,True,False
simple,0,5,187,0,170.0,110.0,19,0.06168878071753792,369,True,False
simple,0,5,188,0,250.0,110.0,34,0.06107189291036254,369,True,False
simple,0,5,189,0,170.0,110.0,19,0.060461173981258914,369,True,False
simple,0,5,190,0,20.0,-40.0,22,0.05985656224144632,370,False,False
simple,0,5,191,0,250.0,110.0,33,0.05925799661903186,370,True,False
simple,0,5,192,0,250.0,110.0,36,0.05866541665284154,370,True,False
simple,0,5,193,0,190.0,110.0,25,0.05807876248631313,370,True,False
simple,0,5,194,0,170.0,110.0,19,0.057497974861449995,370,True,False
simple,0,5,195,0,210.0,110.0,33,0.056922995112835495,370,True,False
simple,0,5,196,0,250.0,110.0,43,0.05635376516170714,370,True,False
simple,0,5,197,0,190.0,110.0,27,0.05579022751009007,370,True,False
simple,0,5,198,0,250.0,110.0,33,0.05523232523498917,370,True,False
simple,0,5,199,0,190.0,110.0,23,0.05468000198263928,370,True,False
simple,0,5,200,0,250.0,110.0,39,0.05413320196281289,370,True,False
simple,0,5,201,0,190.0,110.0,23,0.05359186994318476,370,True,False
simple,0,5,202,0,210.0,110.0,33,0.05305595124375291,370,True,False
simple,0,5,203,0,190.0,110.0,23,0.05252539173131538,370,True,False
simple,0,5,204,0,190.0,110.0,25,0.05200013781400223,370,True,False
simple,0,5,205,0,250.0,110.0,39,0.0514801364358622,370,True,False
simple,0,5,206,0,250.0,110.0,35,0.05096533507150358,370,True,False
simple,0,5,207,0,170.0,110.0,29,0.05045568172078854,370,True,False
simple,0,5,208,0,250.0,110.0,35,0.049951124903580654,370,True,False
simple,0,5,209,0,250.0,110.0,35,0.04945161365454485,370,True,False
simple,0,5,210,0,190.0,110.0,25,0.0489570975179994,370,True,True
