encoding,iteration,n_value,episode,seed,total_reward,final_reward,steps,epsilon,q_state_count,success,converged
one_hot,0,5,1,0,-40.0,-40.0,60,0.4,16,False,False
one_hot,0,5,2,0,-10.0,-40.0,40,0.396,30,False,False
one_hot,0,5,3,0,-40.0,-40.0,25,0.39204,36,False,False
one_hot,0,5,4,0,-30.0,-40.0,24,0.3881196,44,False,False
one_hot,0,5,5,0,-40.0,-40.0,62,0.384238404,44,False,False
one_hot,0,5,6,0,-30.0,-40.0,82,0.38039601996,50,False,False
one_hot,0,5,7,0,-10.0,-40.0,33,0.3765920597604,51,False,False
one_hot,0,5,8,0,-40.0,-40.0,25,0.372826139162796,52,False,False
one_hot,0,5,9,0,-10.0,-40.0,18,0.36909787777116804,53,False,False
one_hot,0,5,10,0,-40.0,-40.0,14,0.36540689899345635,54,False,False
one_hot,0,5,11,0,-10.0,-40.0,25,0.36175283000352176,54,False,False
one_hot,0,5,12,0,-40.0,-40.0,9,0.35813530170348656,54,False,False
one_hot,0,5,13,0,-30.0,-40.0,38,0.3545539486864517,55,False,False
one_hot,0,5,14,0,-10.0,-40.0,28,0.35100840919958715,58,False,False
one_hot,0,5,15,0,-10.0,-40.0,22,0.34749832510759127,59,False,False
one_hot,0,5,16,0,50.0,0.0,200,0.34402334185651534,77,False,False
one_hot,0,5,17,0,-30.0,-40.0,25,0.3405831084379502,77,False,False
one_hot,0,5,18,0,-10.0,-40.0,26,0.33717727735357067,78,False,False
one_hot,0,5,19,0,-10.0,-40.0,13,0.33380550458003494,79,False,False
one_hot,0,5,20,0,-10.0,-40.0,20,0.33046744953423457,80,False,False
one_hot,0,5,21,0,-10.0,-40.0,23,0.32716277503889224,82,False,False
one_hot,0,5,22,0,10.0,-40.0,117,0.3238911472885033,88,False,False
one_hot,0,5,23,0,10.0,-40.0,60,0.3206522358156183,89,False,False
one_hot,0,5,24,0,-10.0,-40.0,15,0.31744571345746214,89,False,False
one_hot,0,5,25,0,10.0,-40.0,63,0.3142712563228875,89,False,False
one_hot,0,5,26,0,10.0,-40.0,64,0.3111285437596586,97,False,False
one_hot,0,5,27,0,-10.0,-40.0,16,0.308017258322062,97,False,False
one_hot,0,5,28,0,-10.0,-40.0,12,0.3049370857388414,97,False,False
one_hot,0,5,29,0,-10.0,-40.0,12,0.30188771488145294,97,False,False
one_hot,0,5,30,0,30.0,-40.0,99,0.2988688377326384,109,False,False
one_hot,0,5,31,0,-10.0,-40.0,26,0.295880149355312,109,False,False
one_hot,0,5,32,0,-10.0,-40.0,27,0.2929213478617589,109,False,False
one_hot,0,5,33,0,160.0,110.0,66,0.2899921343831413,112,True,False
one_hot,0,5,34,0,50.0,-40.0,153,0.2870922130393099,114,False,False
one_hot,0,5,35,0,-10.0,-40.0,20,0.2842212909089168,114,False,False
one_hot,0,5,36,0,30.0,-40.0,41,0.28137907799982764,114,False,False
one_hot,0,5,37,0,160.0,110.0,26,0.27856528721982937,114,True,False
one_hot,0,5,38,0,180.0,110.0,54,0.2757796343476311,114,True,False
one_hot,0,5,39,0,200.0,110.0,52,0.27302183800415475,114,True,False
one_hot,0,5,40,0,50.0,-40.0,64,0.2702916196241132,115,False,False
one_hot,0,5,41,0,200.0,110.0,50,0.26758870342787205,116,True,False
one_hot,0,5,42,0,-10.0,-40.0,21,0.2649128163935933,116,False,False
one_hot,0,5,43,0,10.0,-40.0,86,0.2622636882296574,120,False,False
one_hot,0,5,44,0,10.0,-40.0,20,0.2596410513473608,120,False,False
one_hot,0,5,45,0,160.0,110.0,42,0.25704464083388723,120,True,False
one_hot,0,5,46,0,10.0,-40.0,79,0.25447419442554836,120,False,False
one_hot,0,5,47,0,-10.0,-40.0,40,0.2519294524812929,121,False,False
one_hot,0,5,48,0,-40.0,-40.0,7,0.24941015795647997,121,False,False
one_hot,0,5,49,0,-10.0,-40.0,20,0.24691605637691516,121,False,False
one_hot,0,5,50,0,220.0,110.0,37,0.24444689581314602,121,True,False
one_hot,0,5,51,0,220.0,110.0,31,0.24200242685501455,121,True,False
one_hot,0,5,52,0,10.0,-40.0,15,0.2395824025864644,121,False,False
one_hot,0,5,53,0,200.0,110.0,27,0.23718657856059977,121,True,False
one_hot,0,5,54,0,10.0,-40.0,15,0.23481471277499377,121,False,False
