encoding,iteration,n_value,episode,seed,total_reward,final_reward,steps,epsilon,q_state_count,success,converged
simple,0,5,99,1,0.0,-40.0,15,0.14938571218170776,330,False,False
simple,0,5,100,1,-40.0,-40.0,5,0.1478918550598907,330,False,False
simple,0,5,101,1,170.0,110.0,28,0.1464129365092918,330,True,False
simple,0,5,102,1,0.0,-40.0,56,0.1449488071441989,333,False,False
simple,0,5,103,1,20.0,-40.0,32,0.1434993190727569,334,False,False
simple,0,5,104,1,20.0,-40.0,76,0.14206432588202933,336,False,False
simple,0,5,105,1,0.0,-40.0,23,0.14064368262320903,336,False,False
simple,0,5,106,1,170.0,110.0,45,0.13923724579697694,336,True,False
simple,0,5,107,1,20.0,-40.0,71,0.13784487333900716,336,False,False
simple,0,5,108,1,0.0,-40.0,16,0.1364664246056171,336,False,False
simple,0,5,109,1,20.0,-40.0,30,0.13510176035956092,336,False,False
simple,0,5,110,1,170.0,110.0,25,0.13375074275596532,336,True,False
simple,0,5,111,1,-40.0,-40.0,5,0.13241323532840568,336,False,False
simple,0,5,112,1,170.0,110.0,23,0.13108910297512164,336,True,False
simple,0,5,113,1,190.0,110.0,51,0.12977821194537043,338,True,False
simple,0,5,114,1,0.0,-40.0,21,0.12848042982591673,338,False,False
simple,0,5,115,1,-20.0,-40.0,161,0.12719562552765756,338,False,False
simple,0,5,116,1,0.0,-40.0,12,0.125923669272381,338,False,False
simple,0,5,117,1,40.0,-40.0,69,0.12466443257965719,340,False,False
simple,0,5,118,1,0.0,-40.0,24,0.12341778825386061,340,False,False
simple,0,5,119,1,190.0,110.0,45,0.12218361037132201,342,True,False
simple,0,5,120,1,20.0,-40.0,48,0.12096177426760879,342,False,False
simple,0,5,121,1,-20.0,-40.0,89,0.1197521565249327,342,False,False
simple,0,5,122,1,190.0,110.0,35,0.11855463495968338,342,True,False
simple,0,5,123,1,80.0,0.0,200,0.11736908861008655,344,False,False
simple,0,5,124,1,170.0,110.0,21,0.11619539772398568,344,True,False
simple,0,5,125,1,40.0,-40.0,65,0.11503344374674583,344,False,False
simple,0,5,126,1,20.0,-40.0,33,0.11388310930927838,345,False,False
simple,0,5,127,1,190.0,110.0,33,0.11274427821618559,345,True,False
simple,0,5,128,1,20.0,-40.0,56,0.11161683543402373,347,False,False
simple,0,5,129,1,210.0,110.0,37,0.11050066707968349,349,True,False
simple,0,5,130,1,0.0,-40.0,32,0.10939566040888665,349,False,False
simple,0,5,131,1,0.0,-40.0,44,0.10830170380479778,349,False,False
simple,0,5,132,1,190.0,110.0,32,0.10721868676674981,349,True,False
simple,0,5,133,1,210.0,110.0,37,0.10614649989908231,349,True,False
simple,0,5,134,1,190.0,110.0,39,0.1050850349000915,349,True,False
simple,0,5,135,1,20.0,-40.0,23,0.10403418455109058,349,False,False
simple,0,5,136,1,60.0,0.0,200,0.10299384270557967,355,False,False
simple,0,5,137,1,-40.0,-40.0,5,0.10196390427852386,355,False,False
simple,0,5,138,1,250.0,110.0,61,0.10094426523573863,357,True,False
simple,0,5,139,1,0.0,-40.0,12,0.09993482258338124,357,False,False
simple,0,5,140,1,20.0,-40.0,53,0.09893547435754743,357,False,False
simple,0,5,141,1,250.0,110.0,60,0.09794611961397195,357,True,False
simple,0,5,142,1,-40.0,-40.0,5,0.09696665841783224,357,False,False
simple,0,5,143,1,170.0,110.0,21,0.09599699183365391,357,True,False
simple,0,5,144,1,-20.0,-40.0,24,0.09503702191531738,359,False,False
simple,0,5,145,1,190.0,110.0,29,0.0940866516961642,359,True,False
simple,0,5,146,1,40.0,0.0,200,0.09314578517920256,365,False,False
simple,0,5,147,1,230.0,110.0,194,0.09221432732741054,371,True,False
simple,0,5,148,1,0.0,-40.0,10,0.09129218405413643,371,False,False
simple,0,5,149,1,210.0,110.0,39,0.09037926221359506,371,True,False
simple,0,5,150,1,210.0,110.0,51,0.0894754695914591,372,True,False
simple,0,5,151,1,250.0,110.0,94,0.08858071489554452,372,True,False
simple,0,5,152,1,170.0,110.0,23,0.08769490774658907,372,True,False
simple,0,5,153,1,-20.0,-40.0,65,0.08681795866912317,372,False,False
simple,0,5,154,1,0.0,-40.0,99,0.08594977908243194,372,False,False
simple,0,5,155,1,210.0,110.0,33,0.08509028129160762,372,True,False
simple,0,5,156,1,250.0,110.0,57,0.08423937847869153,373,True,False
simple,0,5,157,1,250.0,110.0,90,0.08339698469390462,373,True,False
simple,0,5,158,1,0.0,-40.0,25,0.08256301484696557,373,False,False
simple,0,5,159,1,210.0,110.0,33,0.08173738469849591,373,True,False
simple,0,5,160,1,0.0,-40.0,18,0.08092001085151095,373,False,False
simple,0,5,161,1,170.0,110.0,23,0.08011081074299584,373,True,False
simple,0,5,162,1,20.0,-40.0,31,0.07930970263556587,373,False,False
simple,0,5,163,1,190.0,110.0,31,0.07851660560921021,373,True,False
simple,0,5,164,1,190.0,110.0,33,0.0777314395531181,373,True,False
simple,0,5,165,1,230.0,110.0,131,0.07695412515758693,375,True,False
simple,0,5,166,1,230.0,110.0,45,0.07618458390601106,376,True,False
simple,0,5,167,1,250.0,110.0,47,0.07542273806695095,376,True,False
simple,0,5,168,1,20.0,-40.0,27,0.07466851068628144,376,False,False
simple,0,5,169,1,250.0,110.0,45,0.07392182557941862,376,True,False
simple,0,5,170,1,250.0,110.0,52,0.07318260732362443,377,True,False
simple,0,5,171,1,190.0,110.0,33,0.07245078125038819,377,True,False
simple,0,5,172,1,170.0,110.0,19,0.0717262734378843,377,True,False
simple,0,5,173,1,230.0,110.0,75,0.07100901070350546,377,True,False
simple,0,5,174,1,250.0,110.0,45,0.0702989205964704,377,True,False
simple,0,5,175,1,210.0,110.0,31,0.0695959313905057,377,True,False
simple,0,5,176,1,170.0,110.0,25,0.06889997207660065,377,True,False
simple,0,5,177,1,170.0,110.0,21,0.06821097235583463,377,True,False
simple,0,5,178,1,190.0,110.0,37,0.06752886263227628,377,True,False
simple,0,5,179,1,230.0,110.0,51,0.06685357400595351,377,True,False
simple,0,5,180,1,190.0,110.0,41,0.06618503826589398,377,True,False
simple,0,5,181,1,170.0,110.0,21,0.06552318788323504,377,True,False
simple,0,5,182,1,230.0,110.0,39,0.06486795600440269,377,True,False
simple,0,5,183,1,230.0,110.0,38,0.06421927644435867,379,True,False
simple,0,5,184,1,170.0,110.0,21,0.06357708367991508,379,True,False
simple,0,5,185,1,210.0,110.0,31,0.06294131284311592,379,True,False
simple,0,5,186,1,190.0,110.0,32,0.06231189971468477,379,True,False
simple,0,5,187,1,210.0,110.0,31,0.06168878071753792,379,True,False
simple,0,5,188,1,170.0,110.0,21,0.06107189291036254,379,True,True
